source_file,feature,lag_samples,autocorrelation
hai-train3.csv,x1003_10_SETPOINT_OUT,60,0.9905084543457626
hai-train3.csv,x1003_10_SETPOINT_OUT,300,0.833155533707811
hai-train3.csv,x1003_18_SETPOINT_OUT,1,0.9999989167276355
hai-train3.csv,x1003_18_SETPOINT_OUT,10,0.9999282231842855
hai-train3.csv,x1003_18_SETPOINT_OUT,60,0.9991430421939695
hai-train3.csv,x1003_18_SETPOINT_OUT,300,0.9953332902841705
hai-train3.csv,x1003_24_SUM_OUT,1,0.9989561212804571
hai-train3.csv,x1003_24_SUM_OUT,10,0.9392853419955123
hai-train3.csv,x1003_24_SUM_OUT,60,0.2807810725242037
hai-train3.csv,x1003_24_SUM_OUT,300,0.16519356588709222
hai-train4.csv,P1_FCV01D,1,0.9994558520176139
hai-train4.csv,P1_FCV01D,10,0.998395101452728
hai-train4.csv,P1_FCV01D,60,0.9893458321258445
hai-train4.csv,P1_FCV01D,300,0.8384031505520617
hai-train4.csv,P1_FCV01Z,1,0.9994194696083942
hai-train4.csv,P1_FCV01Z,10,0.9983117717088207
hai-train4.csv,P1_FCV01Z,60,0.988822902758315
hai-train4.csv,P1_FCV01Z,300,0.8375907013842985
hai-train4.csv,P1_FCV02D,1,0.9472442570998182
hai-train4.csv,P1_FCV02D,10,0.9257112448909726
hai-train4.csv,P1_FCV02D,60,0.7696062873827944
hai-train4.csv,P1_FCV02D,300,0.5969306699390733
hai-train4.csv,P1_FCV02Z,1,0.9998253057484843
hai-train4.csv,P1_FCV02Z,10,0.9979706464986606
hai-train4.csv,P1_FCV02Z,60,0.9669732037127103
hai-train4.csv,P1_FCV02Z,300,0.7192471543434455
hai-train4.csv,P1_FCV03D,1,0.9999419712157709
hai-train4.csv,P1_FCV03D,10,0.9990219762681878
hai-train4.csv,P1_FCV03D,60,0.9849200393631501
hai-train4.csv,P1_FCV03D,300,0.9674648412397918
hai-train4.csv,P1_FCV03Z,1,0.9997553793048715
hai-train4.csv,P1_FCV03Z,10,0.9966809180844696
hai-train4.csv,P1_FCV03Z,60,0.9826086428018628
hai-train4.csv,P1_FCV03Z,300,0.9655186766886374
hai-train4.csv,P1_FT01,1,0.9953026128758744
hai-train4.csv,P1_FT01,10,0.957489207457375
hai-train4.csv,P1_FT01,60,0.4225248160910197
hai-train4.csv,P1_FT01,300,0.5703052134513766
hai-train4.csv,P1_FT01Z,1,0.9952704958527723
hai-train4.csv,P1_FT01Z,10,0.9577685020226056
hai-train4.csv,P1_FT01Z,60,0.42705002487211147
hai-train4.csv,P1_FT01Z,300,0.5753883838688096
hai-train4.csv,P1_FT02,1,0.9991784132939081
hai-train4.csv,P1_FT02,10,0.99757177567384
hai-train4.csv,P1_FT02,60,0.9874060369636265
hai-train4.csv,P1_FT02,300,0.7994313329728144
hai-train4.csv,P1_FT02Z,1,0.9993400769732619
hai-train4.csv,P1_FT02Z,10,0.9981051138226712
hai-train4.csv,P1_FT02Z,60,0.9875484863637679
hai-train4.csv,P1_FT02Z,300,0.8137938905199347
hai-train4.csv,P1_FT03,1,0.9995104911106321
hai-train4.csv,P1_FT03,10,0.9965818433319982
hai-train4.csv,P1_FT03,60,0.9855736027882371
hai-train4.csv,P1_FT03,300,0.9762112038012988
hai-train4.csv,P1_FT03Z,1,0.9995125747138828
hai-train4.csv,P1_FT03Z,10,0.9963668493326454
hai-train4.csv,P1_FT03Z,60,0.9869758251594559
hai-train4.csv,P1_FT03Z,300,0.9771255643740655
hai-train4.csv,P1_LCV01D,1,0.9996254772214822
hai-train4.csv,P1_LCV01D,10,0.9816312205687667
hai-train4.csv,P1_LCV01D,60,0.5303686987903063
hai-train4.csv,P1_LCV01D,300,0.4950156414531995
hai-train4.csv,P1_LCV01Z,1,0.9983025170504726
hai-train4.csv,P1_LCV01Z,10,0.9711754118689551
hai-train4.csv,P1_LCV01Z,60,0.5319568927040268
hai-train4.csv,P1_LCV01Z,300,0.48917513789816397
hai-train4.csv,P1_LIT01,1,0.9999630375068215
hai-train4.csv,P1_LIT01,10,0.9986800549618912
hai-train4.csv,P1_LIT01,60,0.9629312781753679
hai-train4.csv,P1_LIT01,300,0.9402146375723748
hai-train4.csv,P1_PCV01D,1,0.9997436571189381
hai-train4.csv,P1_PCV01D,10,0.980467495885883
hai-train4.csv,P1_PCV01D,60,0.5454684817555686
hai-train4.csv,P1_PCV01D,300,0.46846820213073587
hai-train4.csv,P1_PCV01Z,1,0.9981440215922769
hai-train4.csv,P1_PCV01Z,10,0.9692611531494584
hai-train4.csv,P1_PCV01Z,60,0.5490728669119604
hai-train4.csv,P1_PCV01Z,300,0.47205526427498923
hai-train4.csv,P1_PCV02D,1,0.9898207402366097
hai-train4.csv,P1_PCV02D,10,0.723472280245754
hai-train4.csv,P1_PCV02D,60,0.0026648888154982525
hai-train4.csv,P1_PCV02D,300,-0.00024457046252889924
hai-train4.csv,P1_PCV02Z,1,0.9997359167549363
hai-train4.csv,P1_PCV02Z,10,0.9974096248643474
hai-train4.csv,P1_PCV02Z,60,0.9913927173555408
hai-train4.csv,P1_PCV02Z,300,0.9881353260632307
hai-train4.csv,P1_PIT01,1,0.9985959159608303
hai-train4.csv,P1_PIT01,10,0.9681193035503909
hai-train4.csv,P1_PIT01,60,0.5923156442173059
hai-train4.csv,P1_PIT01,300,0.37130301659009346
hai-train4.csv,P1_PIT01_HH,1,
hai-train4.csv,P1_PIT01_HH,10,
hai-train4.csv,P1_PIT01_HH,60,
hai-train4.csv,P1_PIT01_HH,300,
hai-train4.csv,P1_PIT02,1,0.9976725835612967
hai-train4.csv,P1_PIT02,10,0.9920281933457691
hai-train4.csv,P1_PIT02,60,0.9145330474119163
hai-train4.csv,P1_PIT02,300,0.40100406837820685
hai-train4.csv,P1_PP01AD,1,
hai-train4.csv,P1_PP01AD,10,
hai-train4.csv,P1_PP01AD,60,
hai-train4.csv,P1_PP01AD,300,
hai-train4.csv,P1_PP01AR,1,
hai-train4.csv,P1_PP01AR,10,
hai-train4.csv,P1_PP01AR,60,
hai-train4.csv,P1_PP01AR,300,
hai-train4.csv,P1_PP01BD,1,
hai-train4.csv,P1_PP01BD,10,
hai-train4.csv,P1_PP01BD,60,
hai-train4.csv,P1_PP01BD,300,
hai-train4.csv,P1_PP01BR,1,
hai-train4.csv,P1_PP01BR,10,
hai-train4.csv,P1_PP01BR,60,
hai-train4.csv,P1_PP01BR,300,
hai-train4.csv,P1_PP02D,1,
hai-train4.csv,P1_PP02D,10,
hai-train4.csv,P1_PP02D,60,
hai-train4.csv,P1_PP02D,300,
hai-train4.csv,P1_PP02R,1,
hai-train4.csv,P1_PP02R,10,
hai-train4.csv,P1_PP02R,60,
hai-train4.csv,P1_PP02R,300,
hai-train4.csv,P1_PP04,1,0.9999691190986851
hai-train4.csv,P1_PP04,10,0.9979593413191943
hai-train4.csv,P1_PP04,60,0.9812724331774807
hai-train4.csv,P1_PP04,300,0.8039064361897363
hai-train4.csv,P1_PP04D,1,0.9988530549289685
hai-train4.csv,P1_PP04D,10,0.9885301368987464
hai-train4.csv,P1_PP04D,60,0.9311670676878742
hai-train4.csv,P1_PP04D,300,0.6555043813151409
hai-train4.csv,P1_PP04SP,1,0.9999978120132117
hai-train4.csv,P1_PP04SP,10,0.9998311760137569
hai-train4.csv,P1_PP04SP,60,0.9981538314708985
hai-train4.csv,P1_PP04SP,300,0.9900379494664875
hai-train4.csv,P1_SOL01D,1,
hai-train4.csv,P1_SOL01D,10,
hai-train4.csv,P1_SOL01D,60,
hai-train4.csv,P1_SOL01D,300,
hai-train4.csv,P1_SOL03D,1,
hai-train4.csv,P1_SOL03D,10,
hai-train4.csv,P1_SOL03D,60,
hai-train4.csv,P1_SOL03D,300,
hai-train4.csv,P1_STSP,1,
hai-train4.csv,P1_STSP,10,
hai-train4.csv,P1_STSP,60,
hai-train4.csv,P1_STSP,300,
hai-train4.csv,P1_TIT01,1,0.9999385541286476
hai-train4.csv,P1_TIT01,10,0.9996346367923225
hai-train4.csv,P1_TIT01,60,0.9894220673907126
hai-train4.csv,P1_TIT01,300,0.8092960435985708
hai-train4.csv,P1_TIT02,1,0.9999796238446346
hai-train4.csv,P1_TIT02,10,0.9997415956674217
hai-train4.csv,P1_TIT02,60,0.9915001328990264
hai-train4.csv,P1_TIT02,300,0.818033860108886
hai-train4.csv,P1_TIT03,1,0.9993253809168628
hai-train4.csv,P1_TIT03,10,0.9933440778408645
hai-train4.csv,P1_TIT03,60,0.9652596481810357
hai-train4.csv,P1_TIT03,300,0.8535040325093113
hai-train4.csv,P2_24Vdc,1,0.22961439290512617
hai-train4.csv,P2_24Vdc,10,0.012170123726204069
hai-train4.csv,P2_24Vdc,60,0.014814697807232104
hai-train4.csv,P2_24Vdc,300,0.015458180568801105
hai-train4.csv,P2_ATSW_Lamp,1,0.9998468491387488
hai-train4.csv,P2_ATSW_Lamp,10,0.9984684860672383
hai-train4.csv,P2_ATSW_Lamp,60,0.9908107390049008
hai-train4.csv,P2_ATSW_Lamp,300,0.9540494307364622
hai-train4.csv,P2_AutoGO,1,0.9998468491387488
hai-train4.csv,P2_AutoGO,10,0.9984684860672383
hai-train4.csv,P2_AutoGO,60,0.9908107390049008
hai-train4.csv,P2_AutoGO,300,0.9540494307364622
hai-train4.csv,P2_AutoSD,1,0.9999437593588545
hai-train4.csv,P2_AutoSD,10,0.9994375787984159
hai-train4.csv,P2_AutoSD,60,0.9966249794881032
hai-train4.csv,P2_AutoSD,300,0.9831130236319187
hai-train4.csv,P2_Emerg,1,
hai-train4.csv,P2_Emerg,10,
hai-train4.csv,P2_Emerg,60,
hai-train4.csv,P2_Emerg,300,
hai-train4.csv,P2_MASW,1,0.9998468491387488
hai-train4.csv,P2_MASW,10,0.9984684860672383
hai-train4.csv,P2_MASW,60,0.9908107390049008
hai-train4.csv,P2_MASW,300,0.9540494307364622
hai-train4.csv,P2_MASW_Lamp,1,0.9998468491387488
hai-train4.csv,P2_MASW_Lamp,10,0.9984684860672383
hai-train4.csv,P2_MASW_Lamp,60,0.9908107390049008
hai-train4.csv,P2_MASW_Lamp,300,0.9540494307364622
hai-train4.csv,P2_ManualGO,1,0.9998468491387488
hai-train4.csv,P2_ManualGO,10,0.9984684860672383
hai-train4.csv,P2_ManualGO,60,0.9908107390049008
hai-train4.csv,P2_ManualGO,300,0.9540494307364622
hai-train4.csv,P2_ManualSD,1,0.9999837626766874
hai-train4.csv,P2_ManualSD,10,0.9998376233521821
hai-train4.csv,P2_ManualSD,60,0.9990256262186017
hai-train4.csv,P2_ManualSD,300,0.9951253899240102
hai-train4.csv,P2_OnOff,1,
hai-train4.csv,P2_OnOff,10,
hai-train4.csv,P2_OnOff,60,
hai-train4.csv,P2_OnOff,300,
hai-train4.csv,P2_RTR,1,
hai-train4.csv,P2_RTR,10,
hai-train4.csv,P2_RTR,60,
hai-train4.csv,P2_RTR,300,
hai-train4.csv,P2_SCO,1,0.9999225174295483
hai-train4.csv,P2_SCO,10,0.9985299940580299
hai-train4.csv,P2_SCO,60,0.9905630562974582
hai-train4.csv,P2_SCO,300,0.9524039332968125
hai-train4.csv,P2_SCST,1,0.928300092513225
hai-train4.csv,P2_SCST,10,0.8714791341322271
hai-train4.csv,P2_SCST,60,0.7150849324288046
hai-train4.csv,P2_SCST,300,0.5854207486289501
hai-train4.csv,P2_SIT01,1,0.9982668859936341
hai-train4.csv,P2_SIT01,10,0.99536896728748
hai-train4.csv,P2_SIT01,60,0.983318624772966
hai-train4.csv,P2_SIT01,300,0.9430574043069807
hai-train4.csv,P2_TripEx,1,
hai-train4.csv,P2_TripEx,10,
hai-train4.csv,P2_TripEx,60,
hai-train4.csv,P2_TripEx,300,
hai-train4.csv,P2_VIBTR01,1,0.21522654267061253
hai-train4.csv,P2_VIBTR01,10,0.09561164317702928
hai-train4.csv,P2_VIBTR01,60,0.07905931450309071
hai-train4.csv,P2_VIBTR01,300,0.07207449769075962
hai-train4.csv,P2_VIBTR02,1,0.128991006873834
hai-train4.csv,P2_VIBTR02,10,0.16670671564348424
hai-train4.csv,P2_VIBTR02,60,0.15779003058480928
hai-train4.csv,P2_VIBTR02,300,0.12978025615669714
hai-train4.csv,P2_VIBTR03,1,0.4076855552494844
hai-train4.csv,P2_VIBTR03,10,0.29838387611882555
hai-train4.csv,P2_VIBTR03,60,0.2579567044009823
hai-train4.csv,P2_VIBTR03,300,0.21190939094610606
hai-train4.csv,P2_VIBTR04,1,0.7112903123380707
hai-train4.csv,P2_VIBTR04,10,0.6450403702320092
hai-train4.csv,P2_VIBTR04,60,0.6058777746159095
hai-train4.csv,P2_VIBTR04,300,0.47031534020571114
hai-train4.csv,P2_VT01,1,0.18355626092548644
hai-train4.csv,P2_VT01,10,0.049026761497583116
hai-train4.csv,P2_VT01,60,0.04152149287070874
hai-train4.csv,P2_VT01,300,0.037020306091446464
hai-train4.csv,P2_VTR01,1,
hai-train4.csv,P2_VTR01,10,
hai-train4.csv,P2_VTR01,60,
hai-train4.csv,P2_VTR01,300,
hai-train4.csv,P2_VTR02,1,
hai-train4.csv,P2_VTR02,10,
hai-train4.csv,P2_VTR02,60,
hai-train4.csv,P2_VTR02,300,
hai-train4.csv,P2_VTR03,1,
hai-train4.csv,P2_VTR03,10,
hai-train4.csv,P2_VTR03,60,
hai-train4.csv,P2_VTR03,300,
hai-train4.csv,P2_VTR04,1,
hai-train4.csv,P2_VTR04,10,
hai-train4.csv,P2_VTR04,60,
hai-train4.csv,P2_VTR04,300,
hai-train4.csv,P3_FIT01,1,0.9932506865775423
hai-train4.csv,P3_FIT01,10,0.8050932903679323
hai-train4.csv,P3_FIT01,60,-0.15233858097914754
hai-train4.csv,P3_FIT01,300,0.010186596973573625
hai-train4.csv,P3_LCP01D,1,0.9991983296661088
hai-train4.csv,P3_LCP01D,10,0.9381665090523709
hai-train4.csv,P3_LCP01D,60,0.16940667575575755
hai-train4.csv,P3_LCP01D,300,-0.030797608056781372
hai-train4.csv,P3_LCV01D,1,0.9991419425380114
hai-train4.csv,P3_LCV01D,10,0.9359386109217512
hai-train4.csv,P3_LCV01D,60,0.21104749651642668
hai-train4.csv,P3_LCV01D,300,-0.014605625025762778
hai-train4.csv,P3_LH01,1,
hai-train4.csv,P3_LH01,10,
hai-train4.csv,P3_LH01,60,
hai-train4.csv,P3_LH01,300,
hai-train4.csv,P3_LIT01,1,0.9998116431227729
hai-train4.csv,P3_LIT01,10,0.9962112870829225
hai-train4.csv,P3_LIT01,60,0.9495289676285334
hai-train4.csv,P3_LIT01,300,0.6589313981925807
hai-train4.csv,P3_LL01,1,
hai-train4.csv,P3_LL01,10,
hai-train4.csv,P3_LL01,60,
hai-train4.csv,P3_LL01,300,
hai-train4.csv,P3_PIT01,1,0.9968152351529252
hai-train4.csv,P3_PIT01,10,0.8989530474474831
hai-train4.csv,P3_PIT01,60,0.13924279659528013
hai-train4.csv,P3_PIT01,300,-0.037713457998777546
hai-train4.csv,P4_HT_FD,1,0.22643800778338383
hai-train4.csv,P4_HT_FD,10,-0.028494310809311012
hai-train4.csv,P4_HT_FD,60,-0.0414806670369821
hai-train4.csv,P4_HT_FD,300,0.004358969986697847
hai-train4.csv,P4_HT_PO,1,0.9990051785862836
hai-train4.csv,P4_HT_PO,10,0.9356018035986831
hai-train4.csv,P4_HT_PO,60,0.2104911114962731
hai-train4.csv,P4_HT_PO,300,-0.014539104653956986
hai-train4.csv,P4_HT_PS,1,0.9999815761070435
hai-train4.csv,P4_HT_PS,10,0.9998157572845922
hai-train4.csv,P4_HT_PS,60,0.9988944174360914
hai-train4.csv,P4_HT_PS,300,0.9944690467078654
hai-train4.csv,P4_LD,1,0.9989947946235875
hai-train4.csv,P4_LD,10,0.9383863990518307
hai-train4.csv,P4_LD,60,0.16507129569742368
hai-train4.csv,P4_LD,300,0.015503812998579745
hai-train4.csv,P4_ST_FD,1,0.3191593477137131
hai-train4.csv,P4_ST_FD,10,-0.012511532959780946
hai-train4.csv,P4_ST_FD,60,0.0015083172723865952
hai-train4.csv,P4_ST_FD,300,0.0006698464529443588
hai-train4.csv,P4_ST_GOV,1,0.998805874034402
hai-train4.csv,P4_ST_GOV,10,0.9361146911613113
hai-train4.csv,P4_ST_GOV,60,0.2368740391606291
hai-train4.csv,P4_ST_GOV,300,0.058305456915631486
hai-train4.csv,P4_ST_LD,1,0.9972948167189464
hai-train4.csv,P4_ST_LD,10,0.8810256865891294
hai-train4.csv,P4_ST_LD,60,0.1578707364638558
hai-train4.csv,P4_ST_LD,300,0.050825228336998096
hai-train4.csv,P4_ST_PO,1,0.9991285770473488
hai-train4.csv,P4_ST_PO,10,0.9381655445498075
hai-train4.csv,P4_ST_PO,60,0.25404961182105057
hai-train4.csv,P4_ST_PO,300,0.06055792154445189
hai-train4.csv,P4_ST_PS,1,0.9999751210950848
hai-train4.csv,P4_ST_PS,10,0.99975120543437
hai-train4.csv,P4_ST_PS,60,0.9985070486230989
hai-train4.csv,P4_ST_PS,300,0.9925308157181199
hai-train4.csv,P4_ST_PT01,1,0.992347662746146
hai-train4.csv,P4_ST_PT01,10,0.9383449592764748
hai-train4.csv,P4_ST_PT01,60,0.5582665658532716
hai-train4.csv,P4_ST_PT01,300,0.34922503636208724
hai-train4.csv,P4_ST_TT01,1,0.9992702230508124
hai-train4.csv,P4_ST_TT01,10,0.9989480382525088
hai-train4.csv,P4_ST_TT01,60,0.9887018263028597
hai-train4.csv,P4_ST_TT01,300,0.8085778932848853
hai-train4.csv,x1001_05_SETPOINT_OUT,1,0.9999972425581802
hai-train4.csv,x1001_05_SETPOINT_OUT,10,0.9997990480557946
hai-train4.csv,x1001_05_SETPOINT_OUT,60,0.9977826973853973
hai-train4.csv,x1001_05_SETPOINT_OUT,300,0.9880245439385168
hai-train4.csv,x1001_15_ASSIGN_OUT,1,0.9990387376735546
hai-train4.csv,x1001_15_ASSIGN_OUT,10,0.9450121337247916
hai-train4.csv,x1001_15_ASSIGN_OUT,60,0.34169339313226893
hai-train4.csv,x1001_15_ASSIGN_OUT,300,0.18525441328529774
hai-train4.csv,x1002_07_SETPOINT_OUT,1,0.9999922137391883
hai-train4.csv,x1002_07_SETPOINT_OUT,10,0.9994001743873885
hai-train4.csv,x1002_07_SETPOINT_OUT,60,0.9933428685071753
hai-train4.csv,x1002_07_SETPOINT_OUT,300,0.9640162326322986
hai-train4.csv,x1002_08_SETPOINT_OUT,1,0.999996766026554
hai-train4.csv,x1002_08_SETPOINT_OUT,10,0.9997502893673196
hai-train4.csv,x1002_08_SETPOINT_OUT,60,0.9972284237167104
hai-train4.csv,x1002_08_SETPOINT_OUT,300,0.985032879111833
hai-train4.csv,x1003_10_SETPOINT_OUT,1,0.999341754990065
hai-train4.csv,x1003_10_SETPOINT_OUT,10,0.9981059540780498
hai-train4.csv,x1003_10_SETPOINT_OUT,60,0.9875349310690573
hai-train4.csv,x1003_10_SETPOINT_OUT,300,0.8137898105338061
hai-train4.csv,x1003_18_SETPOINT_OUT,1,0.9999985513839297
hai-train4.csv,x1003_18_SETPOINT_OUT,10,0.9998850034738492
hai-train4.csv,x1003_18_SETPOINT_OUT,60,0.9987316295075065
hai-train4.csv,x1003_18_SETPOINT_OUT,300,0.993147817820733
hai-train4.csv,x1003_24_SUM_OUT,1,0.9998380836770157
hai-train4.csv,x1003_24_SUM_OUT,10,0.9908168535893463
hai-train4.csv,x1003_24_SUM_OUT,60,0.8906068333215026
hai-train4.csv,x1003_24_SUM_OUT,300,0.8595508251361923
