source_file,event_number,start_time,end_time,n_points,feature,pre_mean,during_mean,post_mean,normal_mean,normal_std,threshold_defined,response_rule,pre_event_median,pre_event_mode,pre_event_window_samples,file_normal_std,file_normal_constant,reaction_threshold_sigma,reaction_sustain_samples,response_detected,preexisting_excursion,reaction_delay_seconds,peak_abs_deviation_from_pre_median_sd,recovery_threshold_sigma,recovery_sustain_samples,recovery_search_seconds,recovery_search_actual_samples,recovery_detected,recovery_not_observed_within_horizon,recovery_right_censored,recovery_delay_seconds,during_vs_normal_sd,during_vs_pre_sd,post_vs_normal_sd
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P3_LCV01D,16660.093023255813,11166.139534883721,9935.627906976744,7593.17749338955,6818.667649961868,True,3_sigma_from_pre_median,6200.0,-80.0,300,6818.667649961868,False,3.0,3,False,False,,1.5686348930732554,1.0,10,600,600,False,False,False,,0.5239970951677271,-0.8057224329452126,0.3435349152998084
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P3_LH01,70.0,70.0,70.0,70.0,0.0,True,change_from_pre_mode,70.0,70.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P3_LIT01,16575.96511627907,15176.348837209302,14513.139534883721,15380.542426249003,3086.289589129662,True,3_sigma_from_pre_median,17479.0,17719.0,300,3086.289589129662,False,3.0,3,False,False,,0.9480639828180012,1.0,10,600,600,False,False,False,,-0.06616151308642575,-0.45349479971011436,-0.28105038957471606
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P3_LL01,30.0,30.0,30.0,30.0,0.0,True,change_from_pre_mode,30.0,30.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P3_PIT01,20.476744186046513,146.7906976744186,367.8837209302326,779.2769361748132,1298.3940193880667,True,3_sigma_from_pre_median,21.0,21.0,300,1298.3940193880667,False,3.0,3,False,False,,0.8549022742134497,1.0,10,600,600,False,False,False,,-0.4871296609934213,0.09728476225414522,-0.31684774352123884
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P4_HT_FD,-0.00014395348837209306,-0.00011290697674418604,8.13953488372094e-05,-0.00019396235084257897,0.002085799588224817,True,3_sigma_from_pre_median,-0.00014,-0.00014,300,0.002085799588224817,False,3.0,3,True,False,48.0,12.79605200359414,1.0,10,600,600,True,False,False,1.0,0.03886057632573298,0.014884705032629762,0.13201541568724726
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P4_HT_PO,77.03383232558139,52.73794825581395,45.88056523255813,35.504132114172705,31.369744436378745,True,3_sigma_from_pre_median,27.949585,0.07236,300,31.369744436378745,False,3.0,3,False,False,,1.6058251638665597,1.0,10,600,600,False,False,False,,0.5493770016709347,-0.7745005420443298,0.3307783759421427
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P4_HT_PS,0.8769400000000004,0.8769400000000004,0.8769400000000004,3.6725710745640714,1.9005221520029272,True,3_sigma_from_pre_median,0.87694,0.87694,300,1.9005221520029272,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-1.4709805258611715,0.0,-1.4709805258611715
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P4_LD,463.0289913953489,379.19076430232553,392.1695453488371,365.96162635450025,61.17702962605878,True,3_sigma_from_pre_median,364.43866,470.08826,300,61.17702962605878,False,3.0,3,False,False,,1.7774983627789702,1.0,10,600,600,False,False,False,,0.21624354808802676,-1.3704200351909843,0.428394761146975
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P4_ST_FD,-8.069767441860464e-05,-0.0003045348837209302,-0.00024569767441860464,-4.4187398928814335e-05,0.0016455065627984334,True,3_sigma_from_pre_median,-0.00014,-0.00065,300,0.0016455065627984334,False,3.0,3,False,False,,2.9899607277365057,1.0,10,600,600,False,False,False,,-0.15821722664500074,-0.13602936284961178,-0.12246093698167422
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P4_ST_GOV,21002.674418604653,18772.627906976744,18510.68604651163,18071.659342243365,1755.4259694594575,True,3_sigma_from_pre_median,19104.5,14475.0,300,1755.4259694594575,False,3.0,3,False,False,,2.479455172547237,1.0,10,600,600,False,False,False,,0.39931536671365636,-1.2703734309653623,0.2500969633048396
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P4_ST_LD,385.67448372093025,332.77902302325583,344.2927455813953,330.28965419127286,36.05910881852627,True,3_sigma_from_pre_median,355.749055,250.3255,300,36.05910881852627,False,3.0,3,False,False,,2.7666544811763125,1.0,10,600,600,False,False,False,,0.06903578356612065,-1.4669098164316823,0.3883371455627326
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P4_ST_PO,385.59099023255817,345.43101837209304,338.822608255814,330.5749335496424,32.463425616521704,True,3_sigma_from_pre_median,349.365235,263.49103,300,32.463425616521704,False,3.0,3,False,False,,2.406276094296228,1.0,10,600,600,False,False,False,,0.4576252980181445,-1.2370836132594216,0.2540605173218084
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P4_ST_PS,21.868109999999994,21.868109999999994,21.868109999999994,12.421523213917302,10.589736200432041,True,3_sigma_from_pre_median,21.86811,21.86811,300,10.589736200432041,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,0.8920511906328025,0.0,0.8920511906328025
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P4_ST_PT01,9996.186046511628,10007.651162790698,9971.476744186046,9967.137506362698,30.94037172182327,True,3_sigma_from_pre_median,9970.0,9970.0,300,30.94037172182327,False,3.0,3,False,False,,1.7776127738377066,1.0,10,600,600,False,False,False,,1.3094107851142744,0.3705552209310997,0.1402451742454954
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,P4_ST_TT01,27169.70930232558,27170.616279069767,27174.558139534885,27081.17407442443,125.87160191980817,True,3_sigma_from_pre_median,27174.0,27167.0,300,125.87160191980817,False,3.0,3,False,False,,0.09533524493988015,1.0,10,600,600,False,False,False,,0.7105828739855031,0.007205570838486707,0.7418993933989094
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,x1001_05_SETPOINT_OUT,0.11989000000000001,0.11989000000000001,0.11989000000000001,0.11089740888390383,0.042114897148061825,True,3_sigma_from_pre_median,0.11989,0.11989,300,0.042114897148061825,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,0.21352518289386424,0.0,0.21352518289386424
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,x1001_15_ASSIGN_OUT,1.2604644186046512,1.1464632558139536,1.1219212790697675,1.0927585278629892,0.10307475471232287,True,3_sigma_from_pre_median,1.154805,1.15938,300,0.10307475471232287,False,3.0,3,False,False,,2.2638423991524967,1.0,10,600,600,False,False,False,,0.5210269779525735,-1.1060046963863253,0.2829281649824946
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,x1002_07_SETPOINT_OUT,319.71545,319.71545,319.71545,362.18402581048383,24.671699804613976,True,3_sigma_from_pre_median,319.71545,319.71545,300,24.671699804613976,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-1.7213477849848675,0.0,-1.7213477849848675
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,x1002_08_SETPOINT_OUT,1016.7559199999995,1016.7559199999995,1016.7559199999995,993.3714000795507,22.76031945742657,True,3_sigma_from_pre_median,1016.75592,1016.75592,300,22.76031945742657,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,1.027424942966633,0.0,1.027424942966633
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,x1003_10_SETPOINT_OUT,185.49118209302324,73.90681604651162,28.61715430232559,1294.7703457463392,1200.880152569592,True,3_sigma_from_pre_median,423.752685,251.45102,300,1200.880152569592,False,3.0,3,False,False,,0.3303747373549906,1.0,10,600,600,False,False,False,,-1.0166406090461866,-0.09291881942402676,-1.0543543323076439
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,x1003_18_SETPOINT_OUT,25.42054,25.42054,25.42054,26.059511200421632,0.8117389494981301,True,3_sigma_from_pre_median,25.42054,25.42054,300,0.8117389494981301,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-0.7871634111147265,0.0,-0.7871634111147265
hai-test2.csv,9,2022-08-17 11:35:05,2022-08-17 11:36:30,86,x1003_24_SUM_OUT,29.72241627906977,29.340268255813957,29.262621046511626,29.832398447952,0.8617764720875876,True,3_sigma_from_pre_median,29.37025,29.38551,300,0.8617764720875876,False,3.0,3,False,False,,0.9025774376455057,1.0,10,600,600,False,False,False,,-0.5710647808078284,-0.4434421635230862,-0.6611661142942676
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FCV01D,38.696385505617975,34.06983247191011,29.119809662921348,24.163026719505222,21.696137110751636,True,3_sigma_from_pre_median,40.644130000000004,36.3846,300,21.696137110751636,False,3.0,3,False,False,,0.4045803156198762,1.0,10,600,600,False,False,False,,0.45661611105395894,-0.21324316905312843,0.2284638467259578
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FCV01Z,38.90586404494382,34.25081876404494,29.391753483146072,23.964815658319704,21.93007692173577,True,3_sigma_from_pre_median,40.69672,41.29181,300,21.93007692173577,False,3.0,3,False,False,,0.3732932642788034,1.0,10,600,600,False,False,False,,0.4690363441238263,-0.21226762211148814,0.24746551707018932
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FCV02D,15.0,15.0,15.0,52.54320614702001,41.89070266671058,True,3_sigma_from_pre_median,15.0,15.0,300,41.89070266671058,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-0.8962181046644173,0.0,-0.8962181046644173
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FCV02Z,12.452099887640449,12.452442808988764,12.451499775280897,47.859475431695,39.02001795893345,True,3_sigma_from_pre_median,12.4527,12.4527,300,39.02001795893345,False,3.0,3,False,False,,0.00019554065833672532,1.0,10,600,600,False,False,False,,-0.9074068766439397,8.788344194913607e-06,-0.9074310445904759
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FCV03D,58.87021426966291,59.83149921348314,57.74670842696628,53.22863690901227,2.3390876027010608,True,3_sigma_from_pre_median,58.463645,57.5136,300,2.3390876027010608,False,3.0,3,False,False,,0.7693320241285475,1.0,10,600,600,False,False,False,,2.822836689334001,0.4109657725987638,1.931552932321459
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FCV03Z,59.309263932584265,60.3574891011236,58.72351539325843,53.89479529588238,2.4048024631317655,True,3_sigma_from_pre_median,59.06067,59.06067,300,2.4048024631317655,False,3.0,3,False,False,,0.5425102560403157,1.0,10,600,600,False,False,False,,2.6874115044047624,0.43588826301110506,2.007948748974427
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FT01,57.49861764044944,77.66722325842696,60.220336404494375,62.077263690049854,10.923609818121934,True,3_sigma_from_pre_median,62.02699,57.06784,300,10.923609818121934,False,3.0,3,False,False,,2.3572033813660136,1.0,10,600,600,False,False,False,,1.4271801929902181,1.8463315656440256,-0.16999209203489613
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FT01Z,299.04137516853933,403.8294130337079,314.6853573033708,322.7796736892841,46.328484692484196,True,3_sigma_from_pre_median,322.457185,297.13321,300,46.328484692484196,False,3.0,3,False,False,,2.9045634860108027,1.0,10,600,600,False,False,False,,1.7494580252820657,2.261849023569903,-0.17471575942190154
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FT02,1522.0272999999997,1202.8743098876405,882.0261252808989,773.3457096305806,917.5366466123356,True,3_sigma_from_pre_median,1641.21625,1708.06885,300,917.5366466123356,False,3.0,3,False,False,,0.6162517236642853,1.0,10,600,600,False,False,False,,0.4681323648956532,-0.3478367771910948,0.11844803807191845
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FT02Z,2489.577449662921,2211.9972568539324,1892.0895048314608,1294.8082977165907,1200.8789655934509,True,3_sigma_from_pre_median,2582.84326,2635.79053,300,1200.8789655934509,False,3.0,3,False,False,,0.4108615723451978,1.0,10,600,600,False,False,False,,0.7637646968727485,-0.2311475184110781,0.4973700299760896
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FT03,251.37095483146066,255.6935617977528,257.07799808988767,243.7389297047258,11.046936280510804,True,3_sigma_from_pre_median,253.14325,252.95255,300,11.046936280510804,False,3.0,3,False,False,,0.725168480797064,1.0,10,600,600,False,False,False,,1.0821671990737907,0.391294641023517,1.2074902983458766
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_FT03Z,1011.2885795505617,1018.3369030337079,1020.9240085393257,993.3935223015629,23.168311167308214,True,3_sigma_from_pre_median,1014.25549,1013.93665,300,23.168311167308214,False,3.0,3,False,False,,0.5781297524568838,1.0,10,600,600,False,False,False,,1.0766162691798398,0.3042225836940489,1.1882819614668234
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_LCV01D,16.045319101123596,19.89525426966292,12.871383483146067,15.55648601710834,3.266506894832349,True,3_sigma_from_pre_median,15.4809,12.29046,300,3.266506894832349,False,3.0,3,False,False,,1.8381072482959386,1.0,10,600,600,False,False,False,,1.3282593278521966,1.1786092276829314,-0.8220103677754775
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_LCV01Z,15.388812696629213,19.907041797752804,13.13342842696629,15.434918642639314,3.187700744620662,True,3_sigma_from_pre_median,15.26794,17.52624,300,3.187700744620662,False,3.0,3,False,False,,1.7878591676516367,1.0,10,600,600,False,False,False,,1.402930674298812,1.417394373906721,-0.7219906760560431
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_LIT01,313.49262247191007,318.60718696629215,329.16197247191013,362.81158382410564,26.00444265493099,True,3_sigma_from_pre_median,320.23231499999997,326.69861,300,26.00444265493099,False,3.0,3,False,False,,0.46685388189613525,1.0,10,600,600,False,False,False,,-1.6998786493673,0.19668041196846225,-1.2939947146229196
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PCV01D,25.166644943820224,29.998432584269665,28.431167640449438,27.62311881710113,2.467222143847526,True,3_sigma_from_pre_median,29.621645,24.50477,300,2.467222143847526,False,3.0,3,False,False,,1.7014215807311683,1.0,10,600,600,False,False,False,,0.9627482361455854,1.958391810197714,0.32751360689726583
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PCV01Z,25.85651606741573,29.890578202247188,29.52042404494382,28.06967709770853,2.497731488619918,True,3_sigma_from_pre_median,30.019379999999998,24.83521,300,2.497731488619918,False,3.0,3,False,False,,2.0786101403032116,1.0,10,600,600,False,False,False,,0.72902195966019,1.6150903943083235,0.5808258228897436
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PCV02D,12.0,12.0,12.0,12.001376708108666,0.06927210836219852,True,3_sigma_from_pre_median,12.0,12.0,300,0.06927210836219852,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-0.01987391666307054,0.0,-0.01987391666307054
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PCV02Z,11.804199999999998,11.804199999999998,11.804114269662922,11.842560105722152,0.11872654359448429,True,3_sigma_from_pre_median,11.8042,11.8042,300,0.11872654359448429,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-0.3230962896820636,0.0,-0.32381837199391206
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PIT01,1.0342611235955055,1.0077469662921348,1.2044570786516855,1.0920960085496652,0.10877020856385412,True,3_sigma_from_pre_median,1.13846,1.25977,300,0.10877020856385412,False,3.0,3,False,False,,2.370869775878109,1.0,10,600,600,False,False,False,,-0.7754792729666674,-0.2437630455383877,1.0330132817209612
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PIT01_HH,524320.0,524320.0,524320.0,524320.0,0.0,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PIT02,0.8035712359550561,0.9731995505617976,1.1601291011235955,0.6445436940589285,0.3667252175292831,True,3_sigma_from_pre_median,0.74402,0.7135,300,0.3667252175292831,False,3.0,3,False,False,,0.8134428333284166,1.0,10,600,600,False,False,False,,0.8961910465746082,0.46254881447632296,1.405917516494478
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PP01AD,0.0,0.0,0.0,0.0,0.0,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PP01AR,0.0,0.0,0.0,0.0,0.0,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PP01BD,1.0,1.0,1.0,1.0,0.0,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PP01BR,1.0,1.0,1.0,1.0,0.0,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PP02D,1.0,1.0,1.0,1.0,0.0,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PP02R,1.0,1.0,1.0,1.0,0.0,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PP04,0.0,2.7393258426966294,0.0,22.613239618147993,17.14859399100902,True,3_sigma_from_pre_median,0.0,0.0,300,17.14859399100902,False,3.0,3,False,False,,0.2915690932225401,1.0,10,600,600,False,False,False,,-1.1589238036582605,0.15974055039922536,-1.318664354057486
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PP04D,0.0,0.0,0.0,0.5699986936760406,0.49507705153684806,True,3_sigma_from_pre_median,0.0,0.0,300,0.49507705153684806,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-1.1513332963154246,0.0,-1.1513332963154246
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_PP04SP,27.917610000000003,27.917610000000003,27.917610000000003,27.7989593781898,0.2822382025676734,True,3_sigma_from_pre_median,27.91761,27.91761,300,0.2822382025676734,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,0.42039178513317865,0.0,0.42039178513317865
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_SOL01D,524320.0,524320.0,524320.0,524320.0,0.0,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_SOL03D,524320.0,524320.0,524320.0,524320.0,0.0,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_STSP,1.0,1.0,1.0,1.0,0.0,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_TIT01,29.972133033707863,30.291710674157304,30.521106629213477,30.117306753514693,1.3020195632059774,True,3_sigma_from_pre_median,29.53186,29.34875,300,1.3020195632059774,False,3.0,3,False,False,,0.6680007156408653,1.0,10,600,600,False,False,False,,0.13394877125592042,0.24544764877613826,0.3101334934664906
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_TIT02,34.42135640449438,34.73921865168539,35.037708876404494,36.219151949801116,2.1887095681347657,True,3_sigma_from_pre_median,34.086600000000004,33.80431,300,2.1887095681347657,False,3.0,3,False,False,,0.36601475666901817,1.0,10,600,600,False,False,False,,-0.6761670527976605,0.1452281526150102,-0.5397897878261921
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P1_TIT03,26.22003,26.756715168539326,26.82465,27.843592652873678,1.2331199100797272,True,3_sigma_from_pre_median,26.22003,26.22003,300,1.2331199100797272,False,3.0,3,False,False,,0.4903172798182339,1.0,10,600,600,False,False,False,,-0.8814045377501687,0.43522545062517537,-0.8263127085571103
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_24Vdc,28.033389213483147,28.033655168539322,28.033271011235954,28.033422917652043,0.0035064224696394683,True,3_sigma_from_pre_median,28.03426,28.03341,300,0.0035064224696394683,False,3.0,3,False,False,,2.957430283939648,1.0,10,600,600,False,False,False,,0.06623585414774226,0.07584797852455044,-0.043322337055737105
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_ATSW_Lamp,1.0,1.0,1.0,0.817420956139047,0.386321898014947,True,3_sigma_from_pre_median,1.0,1.0,300,0.386321898014947,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,0.4726085805622361,0.0,0.4726085805622361
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_AutoGO,1.0,1.0,1.0,0.817420956139047,0.386321898014947,True,3_sigma_from_pre_median,1.0,1.0,300,0.386321898014947,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,0.4726085805622361,0.0,0.4726085805622361
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_AutoSD,101.06113000000003,101.06113000000003,101.06113000000003,114.71131975927601,9.050891107102233,True,3_sigma_from_pre_median,101.06113,101.06113,300,9.050891107102233,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-1.5081597599339884,0.0,-1.5081597599339884
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_Emerg,0.0,0.0,0.0,0.0,0.0,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_MASW,0.0,0.0,0.0,0.18257904386095308,0.38632189801494704,True,3_sigma_from_pre_median,0.0,0.0,300,0.38632189801494704,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-0.47260858056223615,0.0,-0.47260858056223615
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_MASW_Lamp,0.0,0.0,0.0,0.18257904386095308,0.38632189801494704,True,3_sigma_from_pre_median,0.0,0.0,300,0.38632189801494704,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-0.47260858056223615,0.0,-0.47260858056223615
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_ManualGO,0.0,0.0,0.0,0.18257904386095308,0.38632189801494704,True,3_sigma_from_pre_median,0.0,0.0,300,0.38632189801494704,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-0.47260858056223615,0.0,-0.47260858056223615
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_ManualSD,12.65975,12.65975,12.65975,10.849111384928623,4.414306207493221,True,3_sigma_from_pre_median,12.65975,12.65975,300,4.414306207493221,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,0.410175128312994,0.0,0.410175128312994
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_OnOff,1.0,1.0,1.0,1.0,0.0,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_RTR,2880.0,2880.0,2880.0,2880.0,0.0,True,change_from_pre_mode,2880.0,2880.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_SCO,54681.77528089887,54681.14606741573,54682.5393258427,54669.49097510327,179.70028495841728,True,3_sigma_from_pre_median,54681.0,54681.0,300,179.70028495841728,False,3.0,3,False,False,,0.011129642896575266,1.0,10,600,600,False,False,False,,0.06485850768214749,-0.0035014606865602753,0.07261174205956566
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_SCST,720.5212625842697,720.334017977528,720.6500755056179,720.3838588216956,0.25187557511890135,True,3_sigma_from_pre_median,720.392855,720.39215,300,0.25187557511890135,False,3.0,3,False,False,,1.3711730477914776,1.0,10,600,600,False,False,False,,-0.19787883022845462,-0.7434012077325767,1.0569372746706192
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_SIT01,901.5168539325842,897.9887640449438,904.0337078651686,897.1800294598576,34.040295273317895,True,3_sigma_from_pre_median,899.0,898.0,300,34.040295273317895,False,3.0,3,False,False,,0.11750779386262714,1.0,10,600,600,False,False,False,,0.0237581542284716,-0.1036445148114191,0.2013401573130069
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_TripEx,1.0,1.0,1.0,1.0,0.0,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_VIBTR01,6.712629213483146,6.738420224719101,6.882285393258429,6.632748540746048,0.39473789413008264,True,3_sigma_from_pre_median,6.6572499999999994,6.3548,300,0.39473789413008264,False,3.0,3,False,False,,1.5847224431760676,1.0,10,600,600,False,False,False,,0.2677008859408599,0.06533705433270603,0.6321583415808258
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_VIBTR02,-3.253961797752808,-3.4271662921348316,-3.277116853932584,-3.373070424375104,0.36541918293693737,True,3_sigma_from_pre_median,-3.3205999999999998,-3.8095,300,0.36541918293693737,False,3.0,3,False,False,,1.3031609237717034,1.0,10,600,600,False,False,False,,-0.14803784334732933,-0.4739885109203871,0.262584929645249
hai-test2.csv,10,2022-08-17 12:25:05,2022-08-17 12:26:33,89,P2_VIBTR03,9.72247415730337,9.787552808988764,9.80948202247191,9.668822882741656,0.29310264016502074,True,3_sigma_from_pre_median,9.6488,9.5415,300,0.29310264016502074,False,3.0,3,False,False,,1.4404510302680857,1.0,10,600,600,False,False,False,,0.4050796887406439,0.22203365909209563,0.4798972116083992
