feature_1,feature_2,mean_absolute_correlation_change,max_absolute_correlation_change,mean_signed_correlation_change,contributing_test_files
P1_FT03,P1_PP04,0.08583195457961282,0.09375442216792167,-0.08583195457961282,2
P1_FT01,P2_VIBTR04,0.0857313806981738,0.17016122835960767,-0.08442984766143387,2
P1_FCV02D,P1_PIT02,0.08565614923880938,0.10924046675476973,0.02358431751596035,2
P2_SIT01,P2_VIBTR04,0.0852850522109858,0.14007308390334586,-0.0852850522109858,2
P1_PCV01D,P2_SCO,0.0852003305552089,0.1529696743805632,0.0677693438253543,2
P1_FT02,P1_TIT01,0.084383830536089,0.1348704836656025,0.050486653129513503,2
P3_LIT01,x1002_07_SETPOINT_OUT,0.08431551826008726,0.09394097791549824,-0.08431551826008726,2
P2_AutoSD,P4_ST_PO,0.08417894335754988,0.10465506716142893,-0.020476123803879046,2
P1_TIT02,P2_VIBTR01,0.08415211956950742,0.1487272569027014,0.08415211956950742,2
P1_FT02,P4_ST_TT01,0.08412513220067074,0.13515775037771643,0.0510326181770457,2
P1_FT03,P2_SCST,0.08410057375001703,0.1603494282997123,-0.08410057375001703,2
P1_PCV01Z,P2_AutoSD,0.08407382580950033,0.16266743883841728,0.07859361302891694,2
P1_LCV01D,P1_PIT01,0.08405888528894595,0.1424068943312009,0.08405888528894595,2
P1_PCV02D,P3_FIT01,0.08387117147464278,0.08387117147464278,-0.08387117147464278,1
P2_SCO,x1003_18_SETPOINT_OUT,0.08383659832374588,0.12803577905201696,-0.08383659832374588,2
P2_ManualGO,P4_ST_GOV,0.08366198281995922,0.08366198281995922,0.08366198281995922,1
P2_MASW,P4_ST_GOV,0.08366198281995922,0.08366198281995922,0.08366198281995922,1
P2_MASW_Lamp,P4_ST_GOV,0.08366198281995922,0.08366198281995922,0.08366198281995922,1
P2_ATSW_Lamp,P4_ST_GOV,0.08366198281995893,0.08366198281995893,-0.08366198281995893,1
P2_AutoGO,P4_ST_GOV,0.08366198281995893,0.08366198281995893,-0.08366198281995893,1
P1_FT03Z,P1_PP04,0.08356926030288911,0.09119637089437173,-0.08356926030288911,2
P2_AutoGO,P4_ST_PO,0.08355491778354979,0.08355491778354979,-0.08355491778354979,1
P2_ATSW_Lamp,P4_ST_PO,0.08355491778354979,0.08355491778354979,-0.08355491778354979,1
P2_MASW,P4_ST_PO,0.08355491778354933,0.08355491778354933,0.08355491778354933,1
P2_MASW_Lamp,P4_ST_PO,0.08355491778354933,0.08355491778354933,0.08355491778354933,1
P2_ManualGO,P4_ST_PO,0.08355491778354933,0.08355491778354933,0.08355491778354933,1
x1001_15_ASSIGN_OUT,x1003_18_SETPOINT_OUT,0.08353247173251903,0.13598244023038963,0.08353247173251903,2
P1_TIT03,P4_ST_PS,0.08350096101446623,0.15212214745098251,0.08350096101446623,2
P2_SCO,P3_LCV01D,0.08329198700088722,0.09774119735111587,-0.08329198700088722,2
P2_AutoSD,P2_VIBTR02,0.08325379107891995,0.0898016097647045,-0.08325379107891995,2
x1001_05_SETPOINT_OUT,x1001_15_ASSIGN_OUT,0.08313102286903827,0.16598257768568672,-0.08285155481664845,2
P1_FT02Z,P1_TIT02,0.0830998940998206,0.09942227206481424,-0.01632237796499364,2
P1_TIT03,P3_PIT01,0.08297948608877706,0.1511037585749126,-0.06812427248613553,2
P1_TIT02,x1003_10_SETPOINT_OUT,0.08281102736638091,0.0991888180305387,-0.016377790664157788,2
P1_FT03,P2_SCO,0.08272623187880095,0.1409905730971478,0.05826434121834685,2
P1_FT01Z,P2_VIBTR02,0.08270114823165145,0.15673229168762387,-0.08270114823165145,2
P2_VIBTR02,x1003_18_SETPOINT_OUT,0.08246949115478758,0.13611973067428645,-0.05365023951949888,2
P1_FT01Z,P4_HT_PS,0.08241913575560723,0.160696226784911,-0.07827709102930376,2
P4_LD,x1002_08_SETPOINT_OUT,0.08186870644559675,0.13537104714222387,0.08186870644559675,2
P1_TIT03,P2_VIBTR02,0.08176990384057899,0.15661160304554067,0.08176990384057899,2
P2_SCST,P3_FIT01,0.08158915466019376,0.09423967548930418,-0.08158915466019376,2
P1_FT01,P2_VIBTR02,0.08154148238681239,0.1553252150965868,-0.08154148238681239,2
P2_SCO,P4_HT_PO,0.08150366692989236,0.09492693259194146,-0.08150366692989236,2
P1_FCV03Z,P2_SIT01,0.0813385799605738,0.1449238491640587,-0.06358526920348491,2
P2_MASW_Lamp,P2_ManualSD,0.08122710770438724,0.08122710770438724,0.08122710770438724,1
P2_ManualGO,P2_ManualSD,0.08122710770438724,0.08122710770438724,0.08122710770438724,1
P2_MASW,P2_ManualSD,0.08122710770438724,0.08122710770438724,0.08122710770438724,1
P2_ATSW_Lamp,P2_ManualSD,0.0812271077043844,0.0812271077043844,-0.0812271077043844,1
P2_AutoGO,P2_ManualSD,0.0812271077043844,0.0812271077043844,-0.0812271077043844,1
x1001_05_SETPOINT_OUT,x1002_07_SETPOINT_OUT,0.08110313984438991,0.14075748839881214,0.08110313984438991,2
P2_VIBTR04,P4_HT_PS,0.08098804739374474,0.1338059925810157,0.08098804739374474,2
P1_FCV02Z,P1_PCV01D,0.08055489827645425,0.10024465548854469,-0.019689757212090448,2
P1_PP04D,P4_HT_PS,0.0804539863050358,0.14883672678295337,0.06838274047791758,2
P1_LCV01Z,P4_ST_PT01,0.08020420608998818,0.10206453598349985,0.021860329893511665,2
P1_FCV03Z,P2_SCST,0.08015091454762086,0.1068618253433652,0.026710910795744343,2
P2_AutoSD,P3_PIT01,0.0801144152634226,0.09923431074997474,0.0801144152634226,2
P1_PIT02,P4_ST_LD,0.07959668708173917,0.0918881398988481,-0.01229145281710893,2
P1_LCV01Z,P1_PIT01,0.07959128739199361,0.11495630898081677,0.03536502158882315,2
P1_FCV01D,x1001_15_ASSIGN_OUT,0.07931515713986104,0.12224190340028168,-0.07931515713986104,2
P4_ST_PT01,x1003_18_SETPOINT_OUT,0.07923340165456691,0.10656633956039446,0.027332937905827553,2
P1_FT03Z,P1_PP04SP,0.07923200269004732,0.07923200269004732,-0.07923200269004732,1
P1_FT03,P1_PP04SP,0.07855907991508629,0.07855907991508629,-0.07855907991508629,1
P1_PIT02,P2_SIT01,0.07853478424502998,0.14638774635702567,0.07853478424502998,2
P2_ManualSD,P3_LCP01D,0.07846280359526556,0.07846280359526556,0.07846280359526556,1
P3_FIT01,P4_ST_PO,0.07836406412828781,0.07960670725827373,0.0012426431299859264,2
P1_PCV01D,P2_AutoSD,0.07832675837127531,0.15417148318508148,0.07584472481380616,2
P4_ST_GOV,x1002_08_SETPOINT_OUT,0.07823253490262985,0.08179591664828995,0.07823253490262985,2
P1_LCV01D,P2_SCST,0.0778914927146885,0.13714027066925466,-0.0778914927146885,2
P1_TIT01,P4_ST_LD,0.07788582427478868,0.1041388334173993,-0.026253009142610615,2
P3_FIT01,x1003_10_SETPOINT_OUT,0.07772687809104789,0.09425081051183572,-0.016523932420787823,2
P1_FCV03D,P2_SCO,0.07742819778509852,0.15206210433594064,-0.07742819778509852,2
P3_PIT01,x1003_18_SETPOINT_OUT,0.07730264979465074,0.12052625656312378,-0.07730264979465074,2
P4_ST_LD,P4_ST_TT01,0.07716646880045012,0.10368602527012387,-0.026519556469673744,2
P1_FT02Z,P3_FIT01,0.0771662058332052,0.09383960622387325,-0.016673400390668044,2
P1_FT01Z,P4_ST_LD,0.07706674293019065,0.12544612966163177,-0.04837938673144111,2
P2_24Vdc,P2_VIBTR01,0.07685689004792608,0.12697801390924138,-0.07685689004792608,2
P1_FCV03D,P2_SCST,0.07662667301342274,0.0897791216632896,0.013152448649866859,2
P1_FCV01Z,x1001_15_ASSIGN_OUT,0.07653575041423397,0.11856193956738428,-0.07653575041423397,2
P2_VIBTR03,x1001_05_SETPOINT_OUT,0.0764945458871711,0.1394193876947814,0.0764945458871711,2
P1_FCV02D,P4_ST_PS,0.07647923317654569,0.1237895510582494,-0.047310317881703715,2
P2_AutoSD,P4_LD,0.07636872632803443,0.11106378035164602,-0.07636872632803443,2
P1_LIT01,P4_ST_GOV,0.07613197714793632,0.1366114657220253,-0.07613197714793632,2
P3_LIT01,P4_ST_LD,0.07599312921327848,0.14813868003537778,0.0721455508220993,2
P1_PP04SP,x1002_08_SETPOINT_OUT,0.07583178037270821,0.07583178037270821,-0.07583178037270821,1
P1_PIT01,P2_ManualSD,0.07576096415755533,0.07576096415755533,-0.07576096415755533,1
P2_VIBTR03,P4_HT_PS,0.07571334882213124,0.08394399931746607,0.008230650495334842,2
P1_PCV02D,P4_ST_PO,0.07541359805916237,0.07541359805916237,-0.07541359805916237,1
P1_TIT02,x1001_15_ASSIGN_OUT,0.0752259923955539,0.10200518824872307,0.0752259923955539,2
P3_FIT01,P4_ST_GOV,0.07512504019482155,0.077149888371705,0.002024848176883448,2
P1_FT03Z,P2_SCST,0.07511400032488096,0.14867844556642182,-0.07511400032488096,2
P1_PP04SP,P2_ManualSD,0.07504046406528542,0.07504046406528542,-0.07504046406528542,1
P1_PCV02Z,P3_PIT01,0.0748352397130803,0.1045005261090592,-0.0748352397130803,2
P1_PCV02Z,P1_PIT02,0.07481134717848772,0.12378249724195814,-0.07481134717848772,2
P1_LCV01D,P2_MASW,0.07471199027874348,0.07471199027874348,-0.07471199027874348,1
P1_LCV01D,P2_MASW_Lamp,0.07471199027874348,0.07471199027874348,-0.07471199027874348,1
P1_LCV01D,P2_ManualGO,0.07471199027874348,0.07471199027874348,-0.07471199027874348,1
P1_LCV01D,P2_ATSW_Lamp,0.07471199027874309,0.07471199027874309,0.07471199027874309,1
P1_LCV01D,P2_AutoGO,0.07471199027874309,0.07471199027874309,0.07471199027874309,1
P1_PCV02Z,x1001_15_ASSIGN_OUT,0.07464410275537053,0.12288582497987681,-0.07464410275537053,2
P2_AutoSD,P4_ST_GOV,0.0746346104464698,0.10356594914505741,-0.028931338698587623,2
P1_LCV01Z,P2_SCST,0.07439165985129564,0.12738601670600425,-0.07439165985129564,2
P1_LCV01D,P4_ST_PT01,0.07379087544669688,0.1305609028272957,0.07379087544669688,2
P1_FT01,P1_LCV01D,0.07365139861944375,0.11408319491618935,-0.04043179629674559,2
P1_LCV01D,P1_TIT02,0.0735590167159452,0.13932115107208248,0.06576213435613729,2
P1_PIT02,P3_LCP01D,0.07351412830549395,0.10720407208593581,0.033689943780441864,2
P1_FCV03Z,P2_SCO,0.07338903373693995,0.13850679202121063,-0.07338903373693995,2
P1_TIT02,P2_SCST,0.07329858101306475,0.11096388036849403,-0.03766529935542928,2
P1_PP04D,P2_VIBTR01,0.0730764758032651,0.11289928016410075,-0.039822804360835656,2
P2_VT01,P3_LIT01,0.07303845781252909,0.09110436814838416,-0.01806591033585507,2
P1_LIT01,P3_FIT01,0.07272403301890681,0.11365249548170658,-0.040928462462799776,2
P4_HT_PS,x1003_24_SUM_OUT,0.07261636010187424,0.07926223447452896,0.07261636010187424,2
P1_PP04,P2_VIBTR01,0.07231764507936524,0.10402661011757808,-0.03170896503821284,2
P2_24Vdc,P4_ST_GOV,0.0721786464798829,0.09302701822885305,0.020848371748970154,2
P1_PIT02,x1003_18_SETPOINT_OUT,0.07188150614734837,0.08353497247579508,-0.07188150614734837,2
P1_PP04,x1003_18_SETPOINT_OUT,0.0717499613188227,0.11360232642083214,-0.04185236510200943,2
P4_HT_FD,P4_ST_FD,0.07174209652800274,0.10398751215596885,0.03224541562796611,2
P1_LCV01Z,P1_TIT02,0.07171656404807752,0.1416612246377209,0.07171656404807752,2
P4_ST_PO,x1002_08_SETPOINT_OUT,0.07157117135270746,0.07654455126037348,0.07157117135270746,2
P1_FCV02Z,P2_VIBTR02,0.07147654618214457,0.11510075274229672,0.07147654618214457,2
P1_PCV02Z,P2_SIT01,0.07143292510028251,0.11883957528129598,0.04740665018101347,2
P4_ST_LD,x1001_05_SETPOINT_OUT,0.07130409885357925,0.07925983354240057,-0.07130409885357925,2
P1_PCV02Z,P4_HT_PO,0.07129576329330134,0.08734964081440408,0.016053877521102742,2
P1_FT03Z,P2_SCO,0.07091424985859066,0.1318356327207255,0.06092138286213483,2
P1_PIT02,P2_VIBTR04,0.07089991782451491,0.08708858014108158,0.016188662316566675,2
P1_PIT02,P4_ST_GOV,0.07082457672199871,0.07748282344002186,-0.0066582467180231406,2
P1_LIT01,P3_LIT01,0.0708229959431411,0.13345830108658535,0.0708229959431411,2
P1_PCV02D,P1_PP04,0.07075885709076526,0.07075885709076526,-0.07075885709076526,1
P2_SIT01,P4_HT_PS,0.07067095567630102,0.10762907522186099,0.03695811954555997,2
P2_24Vdc,P4_ST_PO,0.07061455042417873,0.09042263192888059,0.01980808150470186,2
P1_LCV01Z,P2_VIBTR02,0.07052964500839627,0.12040950965054359,-0.07052964500839627,2
P1_FT02,x1001_15_ASSIGN_OUT,0.07035576188048379,0.1220906515457499,-0.07035576188048379,2
P2_AutoGO,x1002_08_SETPOINT_OUT,0.07034587801761435,0.07034587801761435,-0.07034587801761435,1
P2_ATSW_Lamp,x1002_08_SETPOINT_OUT,0.07034587801761435,0.07034587801761435,-0.07034587801761435,1
P2_MASW_Lamp,x1002_08_SETPOINT_OUT,0.0703458780176137,0.0703458780176137,0.0703458780176137,1
P2_ManualGO,x1002_08_SETPOINT_OUT,0.0703458780176137,0.0703458780176137,0.0703458780176137,1
P2_MASW,x1002_08_SETPOINT_OUT,0.0703458780176137,0.0703458780176137,0.0703458780176137,1
P2_24Vdc,P2_VT01,0.07029796745426575,0.1320748377441524,-0.061776870289886654,2
P2_SCO,P4_ST_PO,0.07027493984379628,0.07085729328055443,-0.0005823534367581512,2
P1_FT02Z,P1_TIT03,0.07010694952277191,0.09461436919772925,0.07010694952277191,2
P1_FCV02Z,P1_PCV01Z,0.07010338439745589,0.10294558237882086,-0.032842197981364965,2
P1_TIT03,P2_SCST,0.07001903187258193,0.12427254873467235,0.054253516862090415,2
P2_SIT01,P4_ST_PO,0.0699878571862684,0.11481627460969965,0.04482841742343125,2
P1_TIT03,x1003_10_SETPOINT_OUT,0.06991714059853382,0.09408846789749259,0.06991714059853382,2
P1_PIT01,P2_VIBTR03,0.06987266157631207,0.07604485080370217,0.006172189227390101,2
P1_TIT02,P1_TIT03,0.06981867449698054,0.09869459353420018,-0.028875919037219644,2
P1_PCV02Z,P2_VT01,0.0697993326577836,0.07564879362299093,0.0697993326577836,2
P1_LCV01Z,x1003_18_SETPOINT_OUT,0.06969764948933854,0.09964144741305528,0.029943797923716743,2
P2_24Vdc,P4_ST_LD,0.06957439585142043,0.08618766898005528,0.016613273128634854,2
P2_ManualSD,P4_LD,0.06956490468760954,0.06956490468760954,-0.06956490468760954,1
P1_PP04SP,P4_LD,0.0695468095554998,0.0695468095554998,0.0695468095554998,1
P2_AutoSD,P2_SCST,0.069509643347315,0.07272486552925872,0.003215222181943714,2
P2_VIBTR03,P4_ST_PT01,0.0694692776870178,0.07625643217919827,0.0067871544921804736,2
P2_VT01,P3_LCV01D,0.06944679795768571,0.07637440191265699,-0.06944679795768571,2
P1_PIT02,x1003_24_SUM_OUT,0.06943235507620163,0.09673018588038584,-0.06943235507620163,2
P1_FT01Z,P2_SCST,0.06913216858146526,0.13316716368389156,-0.0640349951024263,2
P2_VT01,P4_HT_PO,0.06911895963056729,0.07509807678270239,-0.06911895963056729,2
P3_LCV01D,P4_ST_PS,0.06907138210967513,0.08378437298584775,-0.06907138210967513,2
x1001_15_ASSIGN_OUT,x1003_10_SETPOINT_OUT,0.06873801272106342,0.11518404092749598,-0.06873801272106342,2
P1_FCV03D,P1_PP04,0.06868110597957862,0.12530847069030132,-0.056627364710722695,2
P1_FCV03Z,P2_ATSW_Lamp,0.06856484695065906,0.06856484695065906,-0.06856484695065906,1
P1_FCV03Z,P2_AutoGO,0.06856484695065906,0.06856484695065906,-0.06856484695065906,1
P1_FCV03Z,P2_MASW,0.06856484695065888,0.06856484695065888,0.06856484695065888,1
P1_FCV03Z,P2_MASW_Lamp,0.06856484695065888,0.06856484695065888,0.06856484695065888,1
P1_FCV03Z,P2_ManualGO,0.06856484695065888,0.06856484695065888,0.06856484695065888,1
P1_FT02Z,x1001_15_ASSIGN_OUT,0.06848093294747873,0.11510252369726762,-0.06848093294747873,2
P1_FCV02D,P2_VIBTR02,0.06842269500281206,0.1110572921312403,0.06842269500281206,2
P4_ST_PS,x1003_10_SETPOINT_OUT,0.06839881064820713,0.09718432370984718,0.06839881064820713,2
P4_HT_PO,P4_ST_PS,0.06834396984624834,0.0811598664083092,-0.06834396984624834,2
P1_FT01,P1_FT03Z,0.06825000341288104,0.06886678359221227,0.06825000341288104,2
P1_FT01,P4_ST_LD,0.06819922420120586,0.11407570811490847,-0.045876483913702616,2
P1_FT03,x1001_15_ASSIGN_OUT,0.06812240304243353,0.12420806921685837,0.06812240304243353,2
P4_ST_LD,x1002_08_SETPOINT_OUT,0.06800448610723639,0.0772109989160162,0.06800448610723639,2
P1_FT02Z,P4_ST_PS,0.06797774220749991,0.09779857573783338,0.06797774220749991,2
P1_PCV02Z,P3_LCV01D,0.06793876041741775,0.0815653635464795,0.013626603129061745,2
P2_ManualSD,P4_ST_PT01,0.06788648263621372,0.06788648263621372,-0.06788648263621372,1
P3_LCP01D,x1003_10_SETPOINT_OUT,0.06783629224925056,0.08554107754221402,0.017704785292963467,2
P4_LD,x1003_18_SETPOINT_OUT,0.067626986536799,0.06822077238547831,0.067626986536799,2
P1_PCV02D,P2_MASW,0.0675121175553194,0.0675121175553194,-0.0675121175553194,1
P1_PCV02D,P2_MASW_Lamp,0.0675121175553194,0.0675121175553194,-0.0675121175553194,1
P1_PCV02D,P2_ManualGO,0.0675121175553194,0.0675121175553194,-0.0675121175553194,1
P1_PCV02D,P2_AutoGO,0.06751211755531919,0.06751211755531919,0.06751211755531919,1
P1_PCV02D,P2_ATSW_Lamp,0.06751211755531919,0.06751211755531919,0.06751211755531919,1
P1_FT02Z,P3_LCP01D,0.0672281260296508,0.08483483476225503,0.017606708732604236,2
P1_FT01,P1_FT03,0.06708038769884414,0.08149361805651567,0.06708038769884414,2
P2_SCST,P2_SIT01,0.06705868017913039,0.10287234235417558,-0.0358136621750452,2
P1_FCV03Z,P1_PP04,0.06661943455364734,0.12725770477505474,-0.060638270221407393,2
P2_ManualSD,P3_PIT01,0.0666043965229207,0.0666043965229207,0.0666043965229207,1
P1_PCV02D,x1002_08_SETPOINT_OUT,0.06657148402935763,0.06657148402935763,-0.06657148402935763,1
P2_24Vdc,x1003_24_SUM_OUT,0.06655722784926883,0.08309571708036892,0.016538489231100087,2
P1_FCV01D,P4_HT_PO,0.0660788571986067,0.06797310900312142,-0.0660788571986067,2
P2_SCO,P2_VIBTR04,0.06602676747562805,0.12337368315298125,-0.06602676747562805,2
P1_FCV01D,P3_LCV01D,0.06594091317084022,0.0708136273967055,-0.06594091317084022,2
P1_LCV01D,P2_VIBTR02,0.06548535146109394,0.10346781736140978,-0.06548535146109394,2
P2_VIBTR02,x1003_24_SUM_OUT,0.0654123488853263,0.11806566295130255,-0.05265331406597626,2
P1_FCV01Z,P4_HT_PO,0.06511380357143184,0.06734572169001132,-0.06511380357143184,2
P1_TIT03,P2_VIBTR01,0.06509298910306799,0.10153262891277344,0.06509298910306799,2
P2_SCST,x1002_08_SETPOINT_OUT,0.06505042416848085,0.10315092586345956,-0.06505042416848085,2
P1_FT01Z,P3_PIT01,0.06504500049774613,0.11240968419150475,0.06504500049774613,2
P1_PCV02Z,P3_LCP01D,0.0649997411819752,0.12218830245971278,-0.0649997411819752,2
P1_FCV01Z,P3_LCV01D,0.06493625115225758,0.07016060238517617,-0.06493625115225758,2
P1_FT03Z,x1001_15_ASSIGN_OUT,0.06492297905330613,0.12172482022356812,0.06492297905330613,2
P1_FCV01Z,P1_FCV02D,0.06490646525034155,0.09305250169098522,-0.06490646525034155,2
P1_FCV02D,P1_TIT01,0.06486506610489853,0.0656998569633303,-0.06486506610489853,2
P1_FCV02D,P4_ST_TT01,0.06483649065756472,0.06549462445694015,-0.06483649065756472,2
P2_AutoGO,P4_ST_LD,0.06448471104765449,0.06448471104765449,-0.06448471104765449,1
P2_ATSW_Lamp,P4_ST_LD,0.06448471104765449,0.06448471104765449,-0.06448471104765449,1
P2_ManualGO,P4_ST_LD,0.06448471104765395,0.06448471104765395,0.06448471104765395,1
P2_MASW_Lamp,P4_ST_LD,0.06448471104765395,0.06448471104765395,0.06448471104765395,1
P2_MASW,P4_ST_LD,0.06448471104765395,0.06448471104765395,0.06448471104765395,1
P2_SIT01,P4_ST_GOV,0.06448117995855351,0.10629807396038765,0.04181689400183413,2
P2_SCST,P2_VIBTR04,0.06435618185626898,0.10443114236934481,0.04007496051307583,2
P1_FT01Z,P4_ST_GOV,0.06427095393370136,0.08695541435111663,-0.06427095393370136,2
P1_FCV02Z,P1_TIT02,0.06397333072037725,0.07313790691407718,-0.009164576193699925,2
P2_VIBTR02,P4_HT_PS,0.06391560886523981,0.09651265164686566,0.06391560886523981,2
P1_PIT02,P4_ST_PO,0.06381200614915139,0.0749859478131524,0.01117394166400101,2
P3_FIT01,P4_LD,0.06372248792331575,0.07776772504599161,-0.014045237122675858,2
P1_FCV01D,P1_FCV02D,0.06330950197430996,0.09662610615813794,-0.06330950197430996,2
P1_FT02Z,P4_ST_TT01,0.06318345011541482,0.11959464347418569,0.06318345011541482,2
P1_FT02Z,P1_TIT01,0.06274633256898796,0.11921636319529622,0.06274633256898796,2
P4_HT_PO,x1002_07_SETPOINT_OUT,0.06270278991497016,0.07620235210731512,0.06270278991497016,2
x1001_15_ASSIGN_OUT,x1002_07_SETPOINT_OUT,0.06265462688049009,0.11478088031884816,0.05212625343835806,2
P3_LCV01D,x1002_07_SETPOINT_OUT,0.062295935761685337,0.07533223444630015,0.062295935761685337,2
P4_ST_TT01,x1003_10_SETPOINT_OUT,0.06220536385436429,0.11899544433235143,0.06220536385436429,2
P1_TIT02,P3_LCP01D,0.0621061100897472,0.06802182796322624,-0.00591571787347904,2
P1_FT01Z,x1003_24_SUM_OUT,0.062066074267914856,0.10317809653892124,-0.04111202227100638,2
P3_FIT01,P3_LCV01D,0.062040664335503204,0.10680614424692858,-0.044765479911425377,2
P4_ST_GOV,x1001_05_SETPOINT_OUT,0.06191922297684732,0.09378053839424831,-0.06191922297684732,2
P1_PCV02D,P4_LD,0.061876739534321365,0.061876739534321365,-0.061876739534321365,1
P1_FCV01D,P1_FCV02Z,0.0618550374855949,0.11302908928724409,-0.0618550374855949,2
P1_TIT01,x1003_10_SETPOINT_OUT,0.06178771750922757,0.11864905657846042,0.06178771750922757,2
P1_PP04D,x1003_18_SETPOINT_OUT,0.061762484396786686,0.08453330841445132,-0.022770824017664636,2
P1_FCV01Z,P1_FCV02Z,0.06172575357302357,0.11219635372022319,-0.06172575357302357,2
P4_ST_PO,x1001_05_SETPOINT_OUT,0.06164540061164156,0.09747339961394524,-0.06164540061164156,2
P1_FT01,P4_ST_GOV,0.06156070769603794,0.07638681173056519,-0.06156070769603794,2
P3_FIT01,P4_ST_LD,0.06153940210299952,0.07644436876983235,0.01490496666683283,2
P3_FIT01,P4_HT_PO,0.061263088442886415,0.10549728225238597,-0.044234193809499556,2
P4_HT_PO,x1003_10_SETPOINT_OUT,0.06098341501715106,0.0734078849155342,-0.06098341501715106,2
P1_PCV02D,x1001_15_ASSIGN_OUT,0.06095288053764621,0.06095288053764621,-0.06095288053764621,1
P1_FCV03D,P3_FIT01,0.06087779888294989,0.0706490654280746,0.009771266545124706,2
P1_FT02Z,P4_HT_PO,0.060780930510858575,0.07377784197897914,-0.060780930510858575,2
P1_FCV03D,P2_ATSW_Lamp,0.06072028218117502,0.06072028218117502,-0.06072028218117502,1
P1_FCV03D,P2_AutoGO,0.06072028218117502,0.06072028218117502,-0.06072028218117502,1
P1_FCV03D,P2_MASW,0.06072028218117477,0.06072028218117477,0.06072028218117477,1
P1_FCV03D,P2_MASW_Lamp,0.06072028218117477,0.06072028218117477,0.06072028218117477,1
P1_FCV03D,P2_ManualGO,0.06072028218117477,0.06072028218117477,0.06072028218117477,1
P3_LCV01D,x1003_10_SETPOINT_OUT,0.06065720622055973,0.07594664155356759,-0.06065720622055973,2
P1_FT01,P3_PIT01,0.060615297143000284,0.11098312521343166,0.05036782807043138,2
P1_FT01Z,P3_FIT01,0.0605487441251928,0.11641630704287287,0.0605487441251928,2
P2_SCO,P4_ST_GOV,0.06049602657381942,0.06880363499945275,-0.008307608425633325,2
P1_FCV02D,P3_LCV01D,0.06048234016625903,0.1145921339189224,0.054109793752663365,2
P1_FT02Z,P3_LCV01D,0.06046351753624439,0.0763396211160666,-0.06046351753624439,2
P2_24Vdc,P4_LD,0.06038701781311635,0.07420765283660505,0.013820635023488698,2
P1_FCV02Z,P1_TIT03,0.06033117585606296,0.11117485637505331,-0.06033117585606296,2
P1_FCV02Z,P3_FIT01,0.06023716286792628,0.08189654051050617,-0.021659377642579882,2
P1_PIT02,P2_VIBTR03,0.060170046267731404,0.09260019854229946,0.060170046267731404,2
P1_FT01Z,P1_LCV01D,0.060085224775524804,0.11842094623716404,-0.060085224775524804,2
P1_TIT02,P3_FIT01,0.06001410557187424,0.06244516272237308,-0.0024310571504988394,2
P2_ManualGO,P2_VT01,0.05999376294476571,0.05999376294476571,0.05999376294476571,1
P2_MASW,P2_VT01,0.05999376294476571,0.05999376294476571,0.05999376294476571,1
P2_MASW_Lamp,P2_VT01,0.05999376294476571,0.05999376294476571,0.05999376294476571,1
P2_ATSW_Lamp,P2_VT01,0.0599937629447657,0.0599937629447657,-0.0599937629447657,1
P2_AutoGO,P2_VT01,0.0599937629447657,0.0599937629447657,-0.0599937629447657,1
P1_FT02,P4_HT_PO,0.059966731576579085,0.07119004181984166,-0.059966731576579085,2
P1_LCV01D,x1003_18_SETPOINT_OUT,0.05992713359734803,0.08672126812639536,0.026794134529047324,2
P1_FT02,P3_LCV01D,0.05980923893236075,0.06780260960264271,-0.05980923893236075,2
P1_PIT01,P3_FIT01,0.059788608336269054,0.10794958626182367,0.059788608336269054,2
P2_MASW_Lamp,P4_ST_PT01,0.05958910265207409,0.05958910265207409,0.05958910265207409,1
P2_MASW,P4_ST_PT01,0.05958910265207409,0.05958910265207409,0.05958910265207409,1
P2_ManualGO,P4_ST_PT01,0.05958910265207409,0.05958910265207409,0.05958910265207409,1
P2_ATSW_Lamp,P4_ST_PT01,0.05958910265207389,0.05958910265207389,-0.05958910265207389,1
P2_AutoGO,P4_ST_PT01,0.05958910265207389,0.05958910265207389,-0.05958910265207389,1
P1_TIT03,P4_ST_PT01,0.059441228613471286,0.11067944518798697,0.059441228613471286,2
P1_FT01,P2_ManualGO,0.059340365108533,0.059340365108533,-0.059340365108533,1
P1_FT01,P2_MASW,0.059340365108533,0.059340365108533,-0.059340365108533,1
P1_FT01,P2_MASW_Lamp,0.059340365108533,0.059340365108533,-0.059340365108533,1
P1_FT01,P2_AutoGO,0.05934036510853243,0.05934036510853243,0.05934036510853243,1
P1_FT01,P2_ATSW_Lamp,0.05934036510853243,0.05934036510853243,0.05934036510853243,1
P3_PIT01,P4_HT_PO,0.0591077294708538,0.09938047384255855,-0.04027274437170475,2
P1_PCV02D,P4_ST_LD,0.058940166989047395,0.058940166989047395,-0.058940166989047395,1
P1_PCV02Z,P2_24Vdc,0.05873464762161625,0.11699414547387112,0.05873464762161625,2
P3_LCV01D,P3_PIT01,0.05854299661246948,0.0987911787875998,-0.04024818217513032,2
P1_FCV02Z,P3_LCV01D,0.05811503747534226,0.11437515364861162,0.056260116173269356,2
P3_FIT01,x1003_24_SUM_OUT,0.0580243101875416,0.08499709982694692,-0.026972789639405317,2
P1_FCV02D,P4_HT_PO,0.05788911585511294,0.11267277187861789,0.054783656023504955,2
P2_ManualGO,P2_VIBTR03,0.05750723201051979,0.05750723201051979,-0.05750723201051979,1
