source_file,event_number,feature,threshold_defined,response_rule,pre_event_median,pre_event_mode,pre_event_window_samples,file_normal_std,file_normal_constant,reaction_threshold_sigma,reaction_sustain_samples,response_detected,preexisting_excursion,reaction_delay_seconds,peak_abs_deviation_from_pre_median_sd,recovery_threshold_sigma,recovery_sustain_samples,recovery_search_seconds,recovery_search_actual_samples,recovery_detected,recovery_not_observed_within_horizon,recovery_right_censored,recovery_delay_seconds
hai-test2.csv,16,P2_SCO,True,3_sigma_from_pre_median,54712.0,54712.0,300,179.70028495841728,False,3.0,3,False,False,,0.011129642896575266,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_SCST,True,3_sigma_from_pre_median,720.517885,720.58344,300,0.25187557511890135,False,3.0,3,False,False,,1.239957466509326,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_SIT01,True,3_sigma_from_pre_median,908.0,910.0,300,34.040295273317895,False,3.0,3,False,False,,0.1762616907939407,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_TripEx,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_VIBTR01,True,3_sigma_from_pre_median,6.60425,6.0551,300,0.39473789413008264,False,3.0,3,False,False,,1.464136097887632,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_VIBTR02,True,3_sigma_from_pre_median,-3.46985,-3.9019,300,0.36541918293693737,False,3.0,3,False,False,,1.3139704274443154,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_VIBTR03,True,3_sigma_from_pre_median,9.6067,9.8637,300,0.29310264016502074,False,3.0,3,False,False,,1.05492055556346,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_VIBTR04,True,3_sigma_from_pre_median,-1.5301,-1.3874,300,0.2638662725045679,False,3.0,3,False,False,,1.045605402241106,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_VT01,True,3_sigma_from_pre_median,11.935235,11.99777,300,0.046671016450741364,False,3.0,3,False,False,,1.3709793543393558,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_VTR01,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_VTR02,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_VTR03,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P2_VTR04,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P3_FIT01,True,3_sigma_from_pre_median,937.0,27.0,300,1688.0235925813643,False,3.0,3,False,False,,0.5396844001492171,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P3_LCP01D,True,3_sigma_from_pre_median,9584.0,13792.0,300,5147.799146350213,False,3.0,3,False,False,,1.6814952864151858,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P3_LCV01D,True,3_sigma_from_pre_median,-112.0,-144.0,300,6818.667649961868,False,3.0,3,False,False,,2.0860380253434916,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P3_LH01,True,change_from_pre_mode,70.0,70.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P3_LIT01,True,3_sigma_from_pre_median,15613.0,15243.0,300,3086.289589129662,False,3.0,3,False,False,,1.2808260164318384,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P3_LL01,True,change_from_pre_mode,30.0,30.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P3_PIT01,True,3_sigma_from_pre_median,1124.0,23.0,300,1298.3940193880667,False,3.0,3,False,False,,0.8487408163812806,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P4_HT_FD,True,3_sigma_from_pre_median,-0.00029,-0.00036,300,0.002085799588224817,False,3.0,3,False,False,,11.75568359415992,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P4_HT_PO,True,3_sigma_from_pre_median,0.05423,0.01807,300,31.369744436378745,False,3.0,3,False,False,,2.1826103855853978,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P4_HT_PS,True,3_sigma_from_pre_median,5.77804,5.77804,300,1.9005221520029272,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P4_LD,True,3_sigma_from_pre_median,307.662415,267.75897,300,61.17702962605878,False,3.0,3,False,False,,1.7900610027877712,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P4_ST_FD,True,3_sigma_from_pre_median,3.5e-05,-0.00087,300,0.0016455065627984334,False,3.0,3,False,False,,3.849878294758285,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P4_ST_GOV,True,3_sigma_from_pre_median,16909.5,14169.0,300,1755.4259694594575,False,3.0,3,False,False,,1.1179622690692597,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P4_ST_LD,True,3_sigma_from_pre_median,304.108795,334.56305,300,36.05910881852627,False,3.0,3,False,False,,1.6550271749738454,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P4_ST_PO,True,3_sigma_from_pre_median,308.02411,257.52313,300,32.463425616521704,False,3.0,3,False,False,,1.0860123147957994,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P4_ST_PS,True,3_sigma_from_pre_median,6.35276,6.35276,300,10.589736200432041,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P4_ST_PT01,True,3_sigma_from_pre_median,9943.0,9943.0,300,30.94037172182327,False,3.0,3,False,False,,0.96960696754784,1.0,10,600,600,False,False,False,
hai-test2.csv,16,P4_ST_TT01,True,3_sigma_from_pre_median,26992.0,27002.0,300,125.87160191980817,False,3.0,3,False,False,,0.8977402231838714,1.0,10,600,600,False,False,False,
hai-test2.csv,16,x1001_05_SETPOINT_OUT,True,3_sigma_from_pre_median,0.08313,0.08313,300,0.042114897148061825,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,16,x1001_15_ASSIGN_OUT,True,3_sigma_from_pre_median,1.00475,0.85369,300,0.10307475471232287,False,3.0,3,False,False,,1.0136332634659089,1.0,10,600,600,False,False,False,
hai-test2.csv,16,x1002_07_SETPOINT_OUT,True,3_sigma_from_pre_median,333.03836,333.03836,300,24.671699804613976,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,16,x1002_08_SETPOINT_OUT,True,3_sigma_from_pre_median,1004.45422,1004.45422,300,22.76031945742657,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,16,x1003_10_SETPOINT_OUT,True,3_sigma_from_pre_median,26.01891,26.01891,300,1200.880152569592,False,3.0,3,False,False,,0.16374018637851123,1.0,10,600,600,False,False,False,
hai-test2.csv,16,x1003_18_SETPOINT_OUT,True,3_sigma_from_pre_median,25.42054,25.42054,300,0.8117389494981301,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,16,x1003_24_SUM_OUT,True,3_sigma_from_pre_median,28.987635,29.24093,300,0.8617764720875876,False,3.0,3,False,False,,0.40990327705778346,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FCV01D,True,3_sigma_from_pre_median,24.2538,14.6799,300,21.696137110751636,False,3.0,3,False,False,,0.9147845028212219,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FCV01Z,True,3_sigma_from_pre_median,24.594875000000002,16.97693,300,21.93007692173577,False,3.0,3,False,False,,0.93705895667116,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FCV02D,True,3_sigma_from_pre_median,15.0,15.0,300,41.89070266671058,False,3.0,3,False,False,,2.029089859778056,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FCV02Z,True,3_sigma_from_pre_median,12.44507,12.44507,300,39.02001795893345,False,3.0,3,False,False,,2.175999254776376,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FCV03D,True,3_sigma_from_pre_median,52.7611,51.7212,300,2.3390876027010608,False,3.0,3,False,False,,0.4741677903466468,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FCV03Z,True,3_sigma_from_pre_median,53.39965,53.98712,300,2.4048024631317655,False,3.0,3,False,False,,0.49174517164290016,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FT01,True,3_sigma_from_pre_median,54.58834,54.39756,300,10.923609818121934,False,3.0,3,False,False,,1.466700135464428,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FT01Z,True,3_sigma_from_pre_median,284.22327,283.22998,300,46.328484692484196,False,3.0,3,False,False,,1.8006084281347752,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FT02,True,3_sigma_from_pre_median,617.065395,120.77328,300,917.5366466123356,False,3.0,3,False,False,,0.6670776227411026,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FT02Z,True,3_sigma_from_pre_median,1579.285155,628.82623,300,1200.8789655934509,False,3.0,3,False,False,,1.2934411289587426,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FT03,True,3_sigma_from_pre_median,233.30688,233.87906,300,11.046936280510804,False,3.0,3,False,False,,0.5179743826435319,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_FT03Z,True,3_sigma_from_pre_median,970.9397,964.4165,300,23.168311167308214,False,3.0,3,False,False,,0.5631057829717389,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_LCV01D,True,3_sigma_from_pre_median,15.664195,13.72575,300,3.266506894832349,False,3.0,3,False,False,,1.3997046836892293,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_LCV01Z,True,3_sigma_from_pre_median,15.26794,14.07776,300,3.187700744620662,False,3.0,3,False,False,,1.6011760227534744,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_LIT01,True,3_sigma_from_pre_median,334.74951,323.83603,300,26.00444265493099,False,3.0,3,False,False,,0.3921576068874624,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PCV01D,True,3_sigma_from_pre_median,25.252125,22.56208,300,2.467222143847526,False,3.0,3,False,False,,1.5187586611704682,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PCV01Z,True,3_sigma_from_pre_median,25.53711,25.53711,300,2.497731488619918,False,3.0,3,False,False,,1.5669698755980173,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PCV02D,True,3_sigma_from_pre_median,12.0,12.0,300,0.06927210836219852,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PCV02Z,True,3_sigma_from_pre_median,11.79657,11.79657,300,0.11872654359448429,False,3.0,3,False,False,,0.06426532575614508,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PIT01,True,3_sigma_from_pre_median,1.033555,1.06598,300,0.10877020856385412,False,3.0,3,False,False,,1.778106363439219,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PIT01_HH,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PIT02,True,3_sigma_from_pre_median,1.2281,1.50772,300,0.3667252175292831,False,3.0,3,False,False,,2.487121027959222,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PP01AD,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PP01AR,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PP01BD,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PP01BR,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PP02D,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PP02R,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PP04,True,3_sigma_from_pre_median,0.0,0.0,300,17.14859399100902,False,3.0,3,False,False,,0.07553622184297702,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PP04D,True,3_sigma_from_pre_median,0.0,0.0,300,0.49507705153684806,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_PP04SP,True,3_sigma_from_pre_median,27.91761,27.91761,300,0.2822382025676734,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_SOL01D,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_SOL03D,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_STSP,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_TIT01,True,3_sigma_from_pre_median,30.53893,30.26427,300,1.3020195632059774,False,3.0,3,False,False,,0.4453389306780109,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_TIT02,True,3_sigma_from_pre_median,35.09369,35.02502,300,2.1887095681347657,False,3.0,3,False,False,,1.6557473192244312,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P1_TIT03,True,3_sigma_from_pre_median,26.49158,26.49158,300,1.2331199100797272,False,3.0,3,False,False,,1.6784255797687873,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_24Vdc,True,3_sigma_from_pre_median,28.03338,28.03253,300,0.0035064224696394683,False,3.0,3,False,False,,2.9773936513339083,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_ATSW_Lamp,True,3_sigma_from_pre_median,1.0,1.0,300,0.386321898014947,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_AutoGO,True,3_sigma_from_pre_median,1.0,1.0,300,0.386321898014947,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_AutoSD,True,3_sigma_from_pre_median,106.79819,106.79819,300,9.050891107102233,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_Emerg,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_MASW,True,3_sigma_from_pre_median,0.0,0.0,300,0.38632189801494704,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_MASW_Lamp,True,3_sigma_from_pre_median,0.0,0.0,300,0.38632189801494704,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_ManualGO,True,3_sigma_from_pre_median,0.0,0.0,300,0.38632189801494704,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_ManualSD,True,3_sigma_from_pre_median,12.62851,12.62851,300,4.414306207493221,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_OnOff,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_RTR,True,change_from_pre_mode,2880.0,2880.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_SCO,True,3_sigma_from_pre_median,54711.0,54711.0,300,179.70028495841728,False,3.0,3,False,False,,0.011129642896575266,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_SCST,True,3_sigma_from_pre_median,720.3858299999999,720.30872,300,0.25187557511890135,False,3.0,3,False,False,,1.9055043339294162,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_SIT01,True,3_sigma_from_pre_median,905.0,904.0,300,34.040295273317895,False,3.0,3,False,False,,0.2643925361909111,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_TripEx,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_VIBTR01,True,3_sigma_from_pre_median,6.5912500000000005,6.8426,300,0.39473789413008264,False,3.0,3,False,False,,1.4405761606779177,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_VIBTR02,True,3_sigma_from_pre_median,-3.4451,-3.9188,300,0.36541918293693737,False,3.0,3,False,False,,1.3825218368111378,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_VIBTR03,True,3_sigma_from_pre_median,9.581949999999999,9.3947,300,0.29310264016502074,False,3.0,3,False,False,,1.2195386564882156,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_VIBTR04,True,3_sigma_from_pre_median,-1.50725,-1.6678,300,0.2638662725045679,False,3.0,3,False,False,,1.2830362773784942,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_VT01,True,3_sigma_from_pre_median,11.93727,11.89183,300,0.046671016450741364,False,3.0,3,False,False,,1.4488649517922736,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_VTR01,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_VTR02,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_VTR03,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P2_VTR04,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P3_FIT01,True,3_sigma_from_pre_median,173.0,27.0,300,1688.0235925813643,False,3.0,3,False,False,,2.8370456556691557,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P3_LCP01D,True,3_sigma_from_pre_median,10464.0,10272.0,300,5147.799146350213,False,3.0,3,False,False,,2.0047402213267924,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P3_LCV01D,True,3_sigma_from_pre_median,-128.0,-128.0,300,6818.667649961868,False,3.0,3,False,False,,2.4497454425856073,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P3_LH01,True,change_from_pre_mode,70.0,70.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P3_LIT01,True,3_sigma_from_pre_median,19187.0,19214.0,300,3086.289589129662,False,3.0,3,False,False,,0.9422317368539807,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P3_LL01,True,change_from_pre_mode,30.0,30.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P3_PIT01,True,3_sigma_from_pre_median,1674.5,23.0,300,1298.3940193880667,False,3.0,3,False,False,,1.3728498232301567,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P4_HT_FD,True,3_sigma_from_pre_median,-0.00029,-7e-05,300,0.002085799588224817,False,3.0,3,True,False,424.0,12.517981184482688,1.0,10,600,600,True,False,False,1.0
hai-test2.csv,17,P4_HT_PO,True,3_sigma_from_pre_median,0.05423,0.05423,300,31.369744436378745,False,3.0,3,False,False,,2.4524085669880193,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P4_HT_PS,True,3_sigma_from_pre_median,5.77804,5.77804,300,1.9005221520029272,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P4_LD,True,3_sigma_from_pre_median,301.12488,272.26202,300,61.17702962605878,False,3.0,3,False,False,,2.8762772739304046,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P4_ST_FD,True,3_sigma_from_pre_median,0.0,-0.00014,300,0.0016455065627984334,False,3.0,3,True,False,490.0,5.189891181884097,1.0,10,600,600,True,False,False,172.0
hai-test2.csv,17,P4_ST_GOV,True,3_sigma_from_pre_median,16498.0,15730.0,300,1755.4259694594575,False,3.0,3,False,False,,2.70418695096651,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P4_ST_LD,True,3_sigma_from_pre_median,299.66003,266.11328,300,36.05910881852627,False,3.0,3,False,False,,2.770414834785782,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P4_ST_PO,True,3_sigma_from_pre_median,301.206235,337.32996,300,32.463425616521704,False,3.0,3,False,False,,2.746647752251404,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P4_ST_PS,True,3_sigma_from_pre_median,6.35276,6.35276,300,10.589736200432041,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P4_ST_PT01,True,3_sigma_from_pre_median,9943.0,9970.0,300,30.94037172182327,False,3.0,3,False,False,,1.842253238340896,1.0,10,600,600,False,False,False,
hai-test2.csv,17,P4_ST_TT01,True,3_sigma_from_pre_median,27120.0,27116.0,300,125.87160191980817,False,3.0,3,False,False,,0.48462082844439075,1.0,10,600,600,False,False,False,
hai-test2.csv,17,x1001_05_SETPOINT_OUT,True,3_sigma_from_pre_median,0.08313,0.08313,300,0.042114897148061825,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,x1001_15_ASSIGN_OUT,True,3_sigma_from_pre_median,0.9818,0.94078,300,0.10307475471232287,False,3.0,3,False,False,,2.4809178611552682,1.0,10,600,600,False,False,False,
hai-test2.csv,17,x1002_07_SETPOINT_OUT,True,3_sigma_from_pre_median,333.03836,333.03836,300,24.671699804613976,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,x1002_08_SETPOINT_OUT,True,3_sigma_from_pre_median,970.41528,970.41528,300,22.76031945742657,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,x1003_10_SETPOINT_OUT,True,3_sigma_from_pre_median,1579.285155,628.82623,300,1200.880152569592,False,3.0,3,False,False,,1.2934398504933131,1.0,10,600,600,False,False,False,
hai-test2.csv,17,x1003_18_SETPOINT_OUT,True,3_sigma_from_pre_median,25.42054,25.42054,300,0.8117389494981301,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,17,x1003_24_SUM_OUT,True,3_sigma_from_pre_median,28.92221,28.85069,300,0.8617764720875876,False,3.0,3,False,False,,0.9820295951569982,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FCV01D,True,3_sigma_from_pre_median,15.502855,11.28616,300,21.696137110751636,False,3.0,3,False,False,,0.10809412698806242,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FCV01Z,True,3_sigma_from_pre_median,15.000914999999999,16.83197,300,21.93007692173577,False,3.0,3,False,False,,0.10506461095521015,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FCV02D,True,3_sigma_from_pre_median,28.79632,15.0,300,41.89070266671058,False,3.0,3,False,False,,1.6997490007868417,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FCV02Z,True,3_sigma_from_pre_median,41.787715000000006,97.36022,300,39.02001795893345,False,3.0,3,False,False,,0.4991757056723918,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FCV03D,True,3_sigma_from_pre_median,51.363240000000005,50.32437,300,2.3390876027010608,False,3.0,3,False,False,,0.575292690383248,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FCV03Z,True,3_sigma_from_pre_median,51.98059,52.6825,300,2.4048024631317655,False,3.0,3,False,False,,0.6059624531913808,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FT01,True,3_sigma_from_pre_median,58.116884999999996,71.94521,300,10.923609818121934,False,3.0,3,False,False,,1.1087566474506607,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FT01Z,True,3_sigma_from_pre_median,303.09189,374.5947,300,46.328484692484196,False,3.0,3,False,False,,1.3718959387918612,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FT02,True,3_sigma_from_pre_median,126.49535499999999,50.77363,300,917.5366466123356,False,3.0,3,False,False,,0.2226363881532333,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FT02Z,True,3_sigma_from_pre_median,657.62598,264.36136,300,1200.8789655934509,False,3.0,3,False,False,,0.40505791502444877,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FT03,True,3_sigma_from_pre_median,233.1161,230.63661,300,11.046936280510804,False,3.0,3,False,False,,0.3798428716750031,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_FT03Z,True,3_sigma_from_pre_median,970.5047,964.8515,300,23.168311167308214,False,3.0,3,False,False,,0.41293816933448324,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_LCV01D,True,3_sigma_from_pre_median,14.450165,10.60475,300,3.266506894832349,False,3.0,3,False,False,,1.2606907416956046,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_LCV01Z,True,3_sigma_from_pre_median,14.394375,10.75134,300,3.187700744620662,False,3.0,3,False,False,,1.3247369619391685,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_LIT01,True,3_sigma_from_pre_median,366.135315,350.41687,300,26.00444265493099,False,3.0,3,False,False,,0.427539061210827,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PCV01D,True,3_sigma_from_pre_median,27.424205,22.6929,300,2.467222143847526,False,3.0,3,False,False,,5.597892769583351,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PCV01Z,True,3_sigma_from_pre_median,27.73056,23.16437,300,2.497731488619918,False,3.0,3,False,False,,1.2874842690864405,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PCV02D,True,3_sigma_from_pre_median,12.0,12.0,300,0.06927210836219852,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PCV02Z,True,3_sigma_from_pre_median,11.79657,11.79657,300,0.11872654359448429,False,3.0,3,False,False,,0.06426532575614508,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PIT01,True,3_sigma_from_pre_median,1.06941,1.22086,300,0.10877020856385412,False,3.0,3,False,False,,1.7009253033783513,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PIT01_HH,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PIT02,True,3_sigma_from_pre_median,0.60822,0.31906,300,0.3667252175292831,False,3.0,3,False,False,,1.8494773950085437,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PP01AD,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PP01AR,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PP01BD,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PP01BR,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PP02D,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
hai-test2.csv,18,P1_PP02R,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,
