group,source_file,series_id,sample_index_0based,PC1,PC2
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,189637,7.096687190296613,-0.013701949722072396
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,189660,7.093606762746073,-0.0013540522873050776
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,189766,7.0807428415077505,0.08005850469411553
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,189881,7.068600942129922,0.1954004734862508
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,189930,7.063863890791775,0.24969225541491974
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,189962,7.060890910548105,0.2864082672098897
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,189968,7.0603436168084475,0.29339513691543123
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,189970,7.060161803757795,0.2957296135793576
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,189991,7.058273789163666,0.3204507132759711
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190037,7.054264928327794,0.3758114256323366
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190258,7.037062704939291,0.6594762112022887
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190406,7.027077058471949,0.8612395072422144
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190461,7.023612865635624,0.9378763692002433
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190478,7.02256546241716,0.9617065297664233
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190519,7.0200838096332605,1.0194698942648646
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190534,7.019191256243882,1.0407026010079772
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190576,7.016733740676841,1.1004223611417003
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190616,7.014448673752291,1.1576526006420227
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190724,7.108735408470063,2.464403720689631
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190755,7.111771210089813,2.4778267250268997
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190760,7.112257957179822,2.479978910551097
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190822,7.118226358492971,2.5063686048551936
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190896,7.1251903451355,2.5371603477343325
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190933,7.128608537904049,2.5522741206697757
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190989,7.133701866045194,2.574794619138797
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,190991,7.133881974832225,2.575590982449815
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191024,7.136837325110507,2.5886582656825103
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191026,7.137015373157485,2.589445517290549
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191087,7.142389209400237,2.6132063015015703
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191158,7.148507055673094,2.640256776908503
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191230,7.154564151290621,2.667038639141036
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191349,7.164259691710425,2.7099081337287987
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191379,7.166643557218245,2.7204485579919613
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191398,7.168141056689711,2.727069854248543
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191436,7.171107534970758,2.740186340705996
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191460,7.172961707543614,2.7483846914564416
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191483,7.174724712920781,2.756179940220546
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191579,7.181938708691065,2.788077115544424
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191591,7.182824332863808,2.7919929633503497
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191596,7.183192216396051,2.793619585530403
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191611,7.184292322520111,2.7984837799423903
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191742,7.095467731423631,3.2311491034545563
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191765,7.092510897410031,3.218075259784726
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191866,7.147625625245929,2.6494572632512674
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,191893,7.150032900776845,2.6601011965314623
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192001,7.159447520943793,2.701728583022298
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192017,7.1608136275501915,2.70776891674622
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192059,7.164364861778012,2.723470941586262
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192162,7.172865584402701,2.7610574676355815
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192239,7.17903173445167,2.7883215214898307
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192252,7.1800572417393616,2.792855872048515
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192261,7.180764488147367,2.795983010376794
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192284,7.182562443696252,2.803932793713729
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192323,7.18557969864202,2.8172737926644635
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192325,7.18573342994341,2.817953526120009
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192483,7.197554006764828,2.870219014388712
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192525,7.122635999321516,3.0089400636928443
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192593,7.085030120841499,3.2542371223151645
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192663,7.142048891186816,2.694037979857237
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192707,7.145873379709314,2.710948217236189
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192762,7.15057541429512,2.7317385845081246
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192767,7.150998608123438,2.7336097649423445
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192797,7.153523016187131,2.744771607721373
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192803,7.15402484790113,2.746990490941482
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192879,7.160295271457813,2.7747155972364363
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192896,7.161676380262819,2.780822264206781
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192935,7.1648153838035045,2.794701582890609
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192942,7.1653744216974555,2.7971734071450043
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192961,7.166885274773323,2.8038537472760705
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,192998,7.169800481813011,2.8167435344358265
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193030,7.172292577452468,2.827762505622791
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193058,7.174451162726667,2.83730683793669
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193202,7.18524005003484,2.8850106405138796
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193224,7.186842812169996,2.8920973628319433
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193246,7.138948981820311,2.927760888772695
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193308,7.091160418916417,3.300817179987023
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193454,7.159246688793305,2.78955374310091
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193636,7.1739411753982525,2.8545264198889035
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193666,7.176279127593172,2.864863835301225
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193694,7.178440103325185,2.874418737187713
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193720,7.180428471366765,2.8832104423744536
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193763,7.1836799913834755,2.8975872603467363
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193821,7.187991556711045,2.9166511411075544
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193843,7.189605529279764,2.9237874311237477
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193888,7.149677326778425,3.0277341847938417
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,193939,7.107087457157425,3.3562240678079185
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194163,7.184708447201707,2.8871190477649398
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194169,7.185185962170126,2.8892304128325557
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194198,7.187480638796929,2.8993764823628645
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194226,7.189675163396119,2.9090797228584258
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194392,7.202273463976405,2.9647839698788614
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194513,7.118866919534755,3.3986509675973644
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194568,7.111608823899247,3.366558801705506
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194650,7.192661195457871,2.912625869546503
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194740,7.1998188917788,2.9442741130073804
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194748,7.20044478012014,2.9470415210836856
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194907,7.212542567857466,3.000532716362455
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,194960,7.216434236545116,3.0177399954329274
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195013,7.1313935385272895,3.360895657362337
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195029,7.119666636369607,3.420776986849022
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195066,7.114655078443665,3.398618040974958
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195075,7.113472625099671,3.3933897427021678
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195139,7.118033077876493,3.1555333149822338
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195184,7.197092433000169,2.95080890578717
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195310,7.206841882408819,2.9939167626533996
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195400,7.213558992245009,3.023616922861044
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195506,7.101577604765158,3.400737707846924
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195564,7.093901261081243,3.3667962296247156
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195570,7.0931402705405775,3.3634314579408326
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195579,7.092010324883593,3.3584353259946917
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195748,7.192644519492021,2.991084762721776
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,195866,7.141895566174741,3.1414501180231214
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196043,7.19061758466258,2.9842236580439145
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196146,7.198370340635946,3.018502998426168
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196171,7.200212231188468,3.026647043384337
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196188,7.201455929761727,3.0321461416240023
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196211,7.203127438228158,3.039536830544092
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196214,7.203344475498866,3.0404964756694914
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196223,7.203994350868037,3.0433699440286786
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196253,7.110546109732578,3.4430626122308814
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196267,7.108593268870137,3.434427992894764
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196288,7.105729745220364,3.4217667273756893
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196340,7.098973975880903,3.391895631532238
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196367,7.124426832613458,3.114711569430727
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196374,7.135432380459693,3.013428244725602
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196379,7.193555443638879,2.997782522828987
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196384,7.193938329367027,2.9994754782435185
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196438,7.198028983230749,3.017562583869214
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196482,7.201310837359729,3.032073526192011
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196528,7.2046908652016555,3.047018550296061
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196599,7.095909596303048,3.422531633277394
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196630,7.091674031110981,3.4038037923097497
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196694,7.1192575865608685,3.052243004498312
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196702,7.182231118447897,2.991896610536867
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196768,7.1871806068447714,3.013781111746145
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196774,7.187625479671194,3.0157481473520873
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196775,7.1876995014974305,3.0160754399156557
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196799,7.189469513394559,3.0239016684866113
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196844,7.192750378367557,3.038408237188633
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196853,7.193400665885286,3.041283527890805
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196885,7.0873221642647914,3.416559899084121
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196966,7.094952953478765,3.1971102527173274
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196967,7.096605599034565,3.1829599189146998
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,196975,7.109454558905551,3.0682526661343363
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197148,7.110895015918706,3.4599546146082836
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197166,7.108409184932895,3.4489633430155764
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197258,7.159694441586923,3.1795834952718782
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197265,7.176538636109407,3.131038286284007
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197293,7.24373292089648,2.937856317713669
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197313,7.291548959957536,2.8008411089970204
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197408,7.5166108727375125,2.160738700272879
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197439,7.589306798972331,1.9555894017355417
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197480,7.68488459637652,1.687005024449273
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197566,7.850688750133622,-1.3248692965105278
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197651,7.836756265654983,-1.9576727590372316
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197653,7.836463095028463,-1.9580219323532122
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197661,7.835306624321451,-1.9589799054773076
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197784,7.819816135815361,-1.9171672432265914
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197833,7.814517238976425,-1.8812037267515298
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197889,7.808883978749565,-1.8322521882753866
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,197917,7.806210920250699,-1.8053466366241724
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198004,7.7984096676679995,-1.7142523676758703
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198044,7.795047781200331,-1.6692962681061683
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198130,7.788227086397927,-1.567662406984124
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198147,7.786938697865555,-1.5468809196032862
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198181,7.78441584934521,-1.504735596155273
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198209,7.782389976177829,-1.4694791329179182
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198220,7.781606251482052,-1.45550314694473
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198284,7.7771750525959416,-1.3729156630024928
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198330,7.7741170359077145,-1.3123346755672736
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198354,7.772560555484879,-1.2803687370425665
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198362,7.772047386946675,-1.2696624361889741
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198416,7.746115572595663,-1.4447530209329806
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198465,7.809532238199557,-1.44989776084585
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198586,7.8221511461938755,-1.3941023967358988
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198596,7.823171377983895,-1.3895913721506956
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198647,7.828321912302291,-1.3668179326593306
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198660,7.8296210036024165,-1.3610739116921229
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198727,7.836227410415662,-1.331863232466192
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198753,7.838751653620472,-1.3207021186219696
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198958,7.857903111460677,-1.236022638914851
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,198990,7.860775537511589,-1.223322010820749
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,199088,7.869383336253059,-1.1852620404032048
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,199114,7.871619817546626,-1.1753732855160155
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,199174,7.876706881031422,-1.1528804866531945
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,199230,7.881363496880969,-1.1322909414276838
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,199300,7.887062682954157,-1.1070916007060265
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,199419,7.896449854048692,-1.0655855821648132
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,199423,7.896758882809484,-1.064219190379043
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,199671,7.799001924861915,-0.5600645948698122
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,199905,7.837995393213692,-1.1999639442561865
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,199908,7.838271120394272,-1.1987447976832535
post_train_normal,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10,199965,7.843458418337467,-1.1758088053123124
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50022,-1.8280406030111886,-1.9648801419660047
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50038,-1.8267494249562137,-1.9591711099530493
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50073,-1.8239497842858856,-1.9467923073935627
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50130,-1.8194578628816185,-1.9269309699135475
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50151,-1.81782493149307,-1.9197108521797774
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50384,-1.862115619923827,-1.5076741803965772
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50466,-1.8905968192768172,-1.3821460269202734
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50498,-1.8946132864527219,-1.3999051110356528
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50512,-1.921078641626806,-1.7678144228673132
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50544,-1.856587049579083,-2.044081038236191
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50545,-1.856490854175403,-2.043655703684542
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50554,-1.8556264968549143,-2.0398338887192975
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50629,-1.8485271607288003,-2.0084436888482857
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50707,-1.8413523190384267,-1.9767196359646315
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50708,-1.8412616464247846,-1.9763187208065889
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50734,-1.8389093514721861,-1.9659178879109518
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50776,-1.8351459433227748,-1.9492777215760104
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50871,-1.826820548564086,-1.9124664196686405
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50904,-1.8239892549104504,-1.899947661280198
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,50934,-1.8214425084104362,-1.8886870475782847
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51022,-1.8141163258818875,-1.856293830835561
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51053,-1.811586642320531,-1.845108662083051
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51123,-1.805969391318728,-1.8202716028792143
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51127,-1.8056524493100832,-1.8188702221272488
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51179,-1.8015696262634238,-1.8008177409943764
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51241,-1.7967938995691433,-1.779701539028485
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51254,-1.7958051559062524,-1.7753297413493747
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51291,-1.793013593342656,-1.762986656690888
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51292,-1.7929386647912307,-1.7626553549799204
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51319,-1.7909243314071572,-1.7537488422568073
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51357,-1.7881201571081733,-1.7413499939483754
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51410,-1.8560422433602162,-1.715745777298351
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51590,-1.8513287845365503,-1.9090532799969104
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51666,-1.8446349198618772,-1.879455899859553
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51668,-1.8444609933004075,-1.8786868716813623
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51702,-1.8415229532450523,-1.8656961267823622
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51739,-1.838363259862245,-1.8517253265475866
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51766,-1.836082101698726,-1.8416390298265686
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51786,-1.8344055650242992,-1.834226108341174
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51876,-1.826997364993572,-1.8014702456072555
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51903,-1.8248177601621929,-1.7918329738847425
post_train_normal,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,11,51929,-1.8227376479174973,-1.7826356154338685
