series,ratio,kept_length,fit_pool_length,fixed_validation_length,channel,missing_value_count,nonfinite_value_count,unique_value_count,minimum,first_quartile,median,third_quartile,maximum,interquartile_range,standard_deviation,iqr_zero,standard_deviation_zero
13,0.2,9000,45000,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,0.0,True,True
13,0.2,9000,45000,5000,HT_level,0,0,537,0.10000000149,0.28458855301175,0.600000023842,0.600000023842,0.600000023842,0.31541147083025,0.21291361389979707,False,False
13,0.2,9000,45000,5000,HT_temperature.T,0,0,8965,283.149993896,312.0284194945,325.014312744,329.84217071525,332.999664307,17.81375122075002,14.844058953205932,False,False
13,0.2,9000,45000,5000,RT_level,0,0,1409,0.5,1.75,1.75,1.75,2.25,0.0,0.30019305875853564,True,False
13,0.2,9000,45000,5000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.6983947272292862,True,False
13,0.2,9000,45000,5000,RT_temperature.T,0,0,1176,283.033294678,283.118644714,302.718994141,321.47155761700003,330.421600342,38.352912903000004,16.727943580491036,False,False
13,0.2,9000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3249795911087063,True,False
13,0.2,9000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,5.913427196205702,True,False
13,0.2,9000,45000,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
13,0.2,9000,45000,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
13,0.2,9000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16656295621262668,True,False
13,0.2,9000,45000,5000,dt_rand,0,0,13,-2.23160505295,-0.719656944275,0.0,0.318277537823,1.5237891674,1.037934482098,0.8451542044464391,False,False
13,0.2,9000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4525957314472384,False,False
13,0.2,9000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.29567135981028514,True,False
13,0.2,9000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17302627513401786,True,False
13,0.2,9000,45000,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
13,0.2,9000,45000,5000,limiter1.y,0,0,13,77.6839523315,92.8034286499,100.0,103.182777405,115.237892151,10.379348755099997,8.451542914093254,False,False
13,0.2,9000,45000,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
13,0.4,18000,45000,5000,C_level,0,0,319,0.00999999977648,0.00999999977648,0.00999999977648,0.0799999982119,0.114248789847,0.06999999843542,0.04475471167467416,False,False
13,0.4,18000,45000,5000,C_temperature.T,0,0,319,273.149993896,273.149993896,273.149993896,323.280975342,325.438446045,50.130981445999964,25.528957873596287,False,False
13,0.4,18000,45000,5000,HT_level,0,0,966,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2226887307444058,False,False
13,0.4,18000,45000,5000,HT_temperature.T,0,0,17839,283.149993896,312.76680755625,323.64105224599996,329.43653106675,332.999664307,16.669723510499978,12.599181149258161,False,False
13,0.4,18000,45000,5000,RT_level,0,0,3404,0.5,1.1086095571499999,1.75,1.75,2.25,0.6413904428500001,0.4546351579242668,False,False
13,0.4,18000,45000,5000,RT_level_ini,0,0,4,0.0,1.35621964931,2.14532160759,2.25,2.25,0.89378035069,0.587806650638547,False,False
13,0.4,18000,45000,5000,RT_temperature.T,0,0,2667,283.033294678,294.1065979,308.85168457,318.680847168,330.455871582,24.574249268000017,15.006774337433303,False,False
13,0.4,18000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.31869527223314537,True,False
13,0.4,18000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.443120469464118,True,False
13,0.4,18000,45000,5000,dL_rand,0,0,3,-1.78756070137,-1.78756070137,0.0,0.0,0.0,1.78756070137,0.751118262634004,False,False
13,0.4,18000,45000,5000,dT_rand,0,0,3,-1.78756070137,-1.78756070137,0.0,0.0,0.0,1.78756070137,0.751118262634004,False,False
13,0.4,18000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1602933026466468,True,False
13,0.4,18000,45000,5000,dt_rand,0,0,22,-2.23160505295,-0.807184040546,-0.0160832554102,0.226264223456,2.12302017212,1.033448264002,0.864851048481162,False,False
13,0.4,18000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.46655338935081003,False,False
13,0.4,18000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3221560234732059,True,False
13,0.4,18000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1625733902832175,True,False
13,0.4,18000,45000,5000,limiter.y,0,0,3,274.0,274.0,283.0,283.0,283.0,9.0,3.713981446033232,False,False
13,0.4,18000,45000,5000,limiter1.y,0,0,22,77.6839523315,91.9281616211,99.8391647339,102.262641907,121.230201721,10.3344802859,8.648510848619878,False,False
13,0.4,18000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1313328453376528,True,False
13,0.6,27000,45000,5000,C_level,0,0,520,0.00999999977648,0.00999999977648,0.0799999982119,0.114248789847,0.180061653256,0.10424879007052,0.06378361663407997,False,False
13,0.6,27000,45000,5000,C_temperature.T,0,0,520,273.149993896,273.149993896,323.280975342,325.438446045,327.11920166,52.288452148999966,24.711792556010565,False,False
13,0.6,27000,45000,5000,HT_level,0,0,1504,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22348622597510823,False,False
13,0.6,27000,45000,5000,HT_temperature.T,0,0,26581,283.149993896,314.24659728975,324.540496826,329.61050415025,333.0,15.36390686049998,11.708560453417418,False,False
13,0.6,27000,45000,5000,RT_level,0,0,5128,0.5,1.6166046261775,1.75,1.9766304493,2.4766304493,0.3600258231225,0.4551522540006453,False,False
13,0.6,27000,45000,5000,RT_level_ini,0,0,5,0.0,2.14532160759,2.14532160759,2.25,2.4766304493,0.10467839240999988,0.5329689243757532,False,False
13,0.6,27000,45000,5000,RT_temperature.T,0,0,3956,283.033294678,296.084655762,309.417633057,320.954223633,330.455871582,24.869567871000015,14.119672230655171,False,False
13,0.6,27000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3262623980229223,True,False
13,0.6,27000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.3769795149796655,True,False
13,0.6,27000,45000,5000,dL_rand,0,0,4,-1.78756070137,-0.209356978536,0.0,0.0,0.45326089859,0.209356978536,0.7214415322153137,False,False
13,0.6,27000,45000,5000,dT_rand,0,0,4,-1.78756070137,-0.209356978536,0.0,0.0,0.45326089859,0.209356978536,0.7214415322153137,False,False
13,0.6,27000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16262573724654122,True,False
13,0.6,27000,45000,5000,dt_rand,0,0,34,-2.23160505295,-0.326700657606,0.0191045869142,0.318277537823,2.12302017212,0.6449781954289999,0.8490264348341782,False,False
13,0.6,27000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.46859072578732014,False,False
13,0.6,27000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.31884897574898324,True,False
13,0.6,27000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16624193693042688,True,False
13,0.6,27000,45000,5000,limiter.y,0,0,4,274.0,280.906433105,283.0,283.0,287.532623291,2.093566894999981,4.215490595361738,False,False
13,0.6,27000,45000,5000,limiter1.y,0,0,34,77.6839523315,96.7329940796,100.191047668,103.182777405,121.230201721,6.449783325399991,8.49026452562564,False,False
13,0.6,27000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1369181173572335,True,False
13,0.8,36000,45000,5000,C_level,0,0,760,0.00999999977648,0.00999999977648,0.114248789847,0.180061653256,0.259126871824,0.17006165347952,0.08670552749163239,False,False
13,0.8,36000,45000,5000,C_temperature.T,0,0,760,273.149993896,273.149993896,325.438446045,327.11920166,328.128845215,53.969207763999975,23.100158873843622,False,False
13,0.8,36000,45000,5000,HT_level,0,0,2116,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22577257177172258,False,False
13,0.8,36000,45000,5000,HT_temperature.T,0,0,35187,283.149993896,315.32865142825,325.37295532250005,329.840179443,333.0,14.511528014750013,11.255918113417346,False,False
13,0.8,36000,45000,5000,RT_level,0,0,7076,0.5,1.64532148838,1.75,2.14532160759,2.70000004768,0.5000001192100001,0.49371312333943934,False,False
13,0.8,36000,45000,5000,RT_level_ini,0,0,6,0.0,2.14532160759,2.25,2.4766304493,2.70000004768,0.33130884170999986,0.5296363403886605,False,False
13,0.8,36000,45000,5000,RT_temperature.T,0,0,5407,283.033294678,301.279876709,311.8778533935,322.130432129,330.455871582,20.850555419999978,13.575123282458232,False,False
13,0.8,36000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3348044785805936,True,False
13,0.8,36000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.417888076053336,True,False
13,0.8,36000,45000,5000,dL_rand,0,0,5,-1.78756070137,-0.209356978536,0.0,0.45326089859,1.16718041897,0.6626178771260001,0.831547421212585,False,False
13,0.8,36000,45000,5000,dT_rand,0,0,5,-1.78756070137,-0.209356978536,0.0,0.45326089859,1.16718041897,0.6626178771260001,0.831547421212585,False,False
13,0.8,36000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1656885635009311,True,False
13,0.8,36000,45000,5000,dt_rand,0,0,48,-2.23160505295,-0.807184040546,0.0,0.258003473282,2.12302017212,1.065187513828,0.8335351805462979,False,False
13,0.8,36000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4733102301128962,False,False
13,0.8,36000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3208944038026667,True,False
13,0.8,36000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1718850970132209,True,False
13,0.8,36000,45000,5000,limiter.y,0,0,5,274.0,280.906433105,283.0,287.532623291,294.671813965,6.626190185999974,6.0935697079663464,False,False
13,0.8,36000,45000,5000,limiter1.y,0,0,48,77.6839523315,91.9281616211,100.0,102.580032349,121.230201721,10.651870727900004,8.335351657143338,False,False
13,0.8,36000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.14329326040411547,True,False
13,1.0,45000,45000,5000,C_level,0,0,1174,0.00999999977648,0.0799999982119,0.180061653256,0.259126871824,0.394828826189,0.1791268736121,0.11556128918857143,False,False
13,1.0,45000,45000,5000,C_temperature.T,0,0,1174,273.149993896,323.280975342,327.11920166,328.128845215,328.850494385,4.847869873000036,21.60490990622082,False,False
13,1.0,45000,45000,5000,HT_level,0,0,2705,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22920614105627368,False,False
13,1.0,45000,45000,5000,HT_temperature.T,0,0,43575,283.149993896,315.33857727049997,325.624984741,329.91263580325,333.0,14.57405853275003,11.005365830469334,False,False
13,1.0,45000,45000,5000,RT_level,0,0,9418,0.5,1.2509908080074998,1.75,2.1380862593625,2.70000004768,0.887095451355,0.5148871630245015,False,False
13,1.0,45000,45000,5000,RT_level_ini,0,0,7,0.0,1.69254887104,2.25,2.4766304493,2.70000004768,0.7840815782599999,0.5210873185224264,False,False
13,1.0,45000,45000,5000,RT_temperature.T,0,0,7076,283.033294678,301.642463684,311.894866943,323.621246338,330.455871582,21.978782653999986,13.768849552675846,False,False
13,1.0,45000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3391938273666494,True,False
13,1.0,45000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.569327290390563,True,False
13,1.0,45000,45000,5000,dL_rand,0,0,7,-1.78756070137,-0.209356978536,0.0,0.45326089859,1.16718041897,0.6626178771260001,0.8859911284732759,False,False
13,1.0,45000,45000,5000,dT_rand,0,0,7,-1.78756070137,-0.209356978536,0.0,0.45326089859,1.16718041897,0.6626178771260001,0.8859911284732759,False,False
13,1.0,45000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16762106051845563,True,False
13,1.0,45000,45000,5000,dt_rand,0,0,61,-2.23160505295,-0.807184040546,0.0,0.318277537823,2.12302017212,1.125461578369,0.8274751393475679,False,False
13,1.0,45000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47919302390269203,False,False
13,1.0,45000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.32846636451952815,True,False
13,1.0,45000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17367993325650083,True,False
13,1.0,45000,45000,5000,limiter.y,0,0,6,274.0,280.906433105,283.0,287.532623291,294.671813965,6.626190185999974,6.978051150819322,False,False
13,1.0,45000,45000,5000,limiter1.y,0,0,61,77.6839523315,91.9281616211,100.0,103.182777405,121.230201721,11.254615783899993,8.274751144371596,False,False
13,1.0,45000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1589382173017007,True,False
14,0.05,2250,45000,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,0.0,True,True
14,0.05,2250,45000,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,5.68560549438497e-14,True,False
14,0.05,2250,45000,5000,HT_level,0,0,23,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2472290560238009,False,False
14,0.05,2250,45000,5000,HT_temperature.T,0,0,2250,283.149993896,287.765739441,290.374267578,310.97518920875,328.431213379,23.209449767750016,13.970714535481191,False,False
14,0.05,2250,45000,5000,RT_level,0,0,894,0.5,1.428598850965,1.75,1.75,2.24972319603,0.32140114903499994,0.4295202505725591,False,False
14,0.05,2250,45000,5000,RT_level_ini,0,0,2,0.0,0.0,2.25,2.25,2.25,2.25,1.1147952015886615,False,False
14,0.05,2250,45000,5000,RT_temperature.T,0,0,870,283.033294678,283.033294678,283.033294678,283.05082702625,283.149993896,0.017532348249972074,0.03169923561068816,False,False
14,0.05,2250,45000,5000,Relaxing.active,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.05,2250,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,20.0,20.0,20.0,9.743953875233185,False,False
14,0.05,2250,45000,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.05,2250,45000,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.05,2250,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0961786539807423,True,False
14,0.05,2250,45000,5000,dt_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.05,2250,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.49665667455379575,False,False
14,0.05,2250,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.4871976937616593,False,False
14,0.05,2250,45000,5000,inv_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.05,2250,45000,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
14,0.05,2250,45000,5000,limiter1.y,0,0,1,100.0,100.0,100.0,100.0,100.0,0.0,0.0,True,True
14,0.05,2250,45000,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.1,4500,45000,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,0.0,True,True
14,0.1,4500,45000,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,5.684973584908787e-14,True,False
14,0.1,4500,45000,5000,HT_level,0,0,114,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2193594406575104,False,False
14,0.1,4500,45000,5000,HT_temperature.T,0,0,4499,283.149993896,290.3746643065,312.0883789065,323.86669158949996,332.996124268,33.49202728299997,15.938994856751814,False,False
14,0.1,4500,45000,5000,RT_level,0,0,986,0.5,1.75,1.75,1.75,2.25,0.0,0.3439035145652465,True,False
14,0.1,4500,45000,5000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.9260100184908424,True,False
14,0.1,4500,45000,5000,RT_temperature.T,0,0,921,283.033294678,283.033294678,283.118545532,294.1065979,302.719177246,11.073303221999993,7.935099379373982,False,False
14,0.1,4500,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.19702110909383383,True,False
14,0.1,4500,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,7.902569132789706,True,False
14,0.1,4500,45000,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.1,4500,45000,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.1,4500,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.11932714143879614,True,False
14,0.1,4500,45000,5000,dt_rand,0,0,3,-2.15002894402,-2.15002894402,0.0,0.0,0.376689970493,2.15002894402,0.9974604895813124,False,False
14,0.1,4500,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4496997096406176,False,False
14,0.1,4500,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.39512845663948537,True,False
14,0.1,4500,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1016742606632601,True,False
14,0.1,4500,45000,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
14,0.1,4500,45000,5000,limiter1.y,0,0,3,78.499710083,78.499710083,100.0,100.0,103.766899109,21.500289917000003,9.974604997749509,False,False
14,0.1,4500,45000,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.2,9000,45000,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,0.0,True,True
14,0.2,9000,45000,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,0.0,True,True
14,0.2,9000,45000,5000,HT_level,0,0,527,0.10000000149,0.2834133431315,0.600000023842,0.600000023842,0.600000023842,0.3165866807105,0.21309855203946773,False,False
14,0.2,9000,45000,5000,HT_temperature.T,0,0,8956,283.149993896,312.09245300325,324.97929382300003,329.80981445275,332.998138428,17.717361449500004,14.827041749586417,False,False
14,0.2,9000,45000,5000,RT_level,0,0,1399,0.5,1.75,1.75,1.75,2.25,0.0,0.300315281798895,True,False
14,0.2,9000,45000,5000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.6983947272292862,True,False
14,0.2,9000,45000,5000,RT_temperature.T,0,0,1160,283.033294678,283.118644714,302.719177246,321.832458496,329.965606689,38.71381378199999,16.72741414425001,False,False
14,0.2,9000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.32588695345028684,True,False
14,0.2,9000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,5.913427196205702,True,False
14,0.2,9000,45000,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.2,9000,45000,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.2,9000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16750354766636694,True,False
14,0.2,9000,45000,5000,dt_rand,0,0,13,-2.15002894402,-0.69270914793,0.0,0.376689970493,0.679799795151,1.069399118423,0.832497019100029,False,False
14,0.2,9000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.45243901859863195,False,False
14,0.2,9000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.29567135981028514,True,False
14,0.2,9000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16905811060992715,True,False
14,0.2,9000,45000,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
14,0.2,9000,45000,5000,limiter1.y,0,0,13,78.499710083,93.0729064941,100.0,103.766899109,106.797996521,10.693992614899997,8.32497065384822,False,False
14,0.2,9000,45000,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.4,18000,45000,5000,C_level,0,0,433,0.00999999977648,0.00999999977648,0.00999999977648,0.0799999982119,0.152080759406,0.06999999843542,0.04057667297541797,False,False
14,0.4,18000,45000,5000,C_temperature.T,0,0,433,273.149993896,273.149993896,273.149993896,323.280883789,326.590393066,50.13088989299996,25.15824752157645,False,False
14,0.4,18000,45000,5000,HT_level,0,0,1037,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22926463551841003,False,False
14,0.4,18000,45000,5000,HT_temperature.T,0,0,17844,283.149993896,313.41281127900004,324.92550659200003,329.76953887950003,332.999511719,16.356727600499994,12.661608560928727,False,False
14,0.4,18000,45000,5000,RT_level,0,0,3813,0.5,1.75,1.80201876163,1.80201876163,2.30201888084,0.05201876163000008,0.365536914746211,False,False
14,0.4,18000,45000,5000,RT_level_ini,0,0,3,0.0,2.25,2.25,2.30201888084,2.30201888084,0.05201888083999995,0.5144732365037471,False,False
14,0.4,18000,45000,5000,RT_temperature.T,0,0,2932,283.033294678,294.1065979,309.417816162,323.946258545,330.421508789,29.83966064499998,15.322695204031119,False,False
14,0.4,18000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33273311147012063,True,False
14,0.4,18000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.729921131444903,True,False
14,0.4,18000,45000,5000,dL_rand,0,0,3,0.0,0.0,0.0,0.104037597775,0.75722527504,0.104037597775,0.1440242371425123,False,False
14,0.4,18000,45000,5000,dT_rand,0,0,3,0.0,0.0,0.0,0.104037597775,0.75722527504,0.104037597775,0.1440242371425123,False,False
14,0.4,18000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16386039586711737,True,False
14,0.4,18000,45000,5000,dt_rand,0,0,24,-2.15002894402,-0.508529901505,0.0,0.415295869112,1.2932523489,0.923825770617,0.8528542937157925,False,False
14,0.4,18000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47854344678379723,False,False
14,0.4,18000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3364960565722452,True,False
14,0.4,18000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17028550778878868,True,False
14,0.4,18000,45000,5000,limiter.y,0,0,3,283.0,283.0,283.0,284.040374756,290.572265625,1.0403747560000056,1.4402445488467979,False,False
14,0.4,18000,45000,5000,limiter1.y,0,0,24,78.499710083,94.9147033691,100.0,104.152961731,112.932525635,9.238258361900009,8.528543292754053,False,False
14,0.4,18000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15270725393582735,True,False
14,0.6,27000,45000,5000,C_level,0,0,691,0.00999999977648,0.00999999977648,0.0799999982119,0.152080759406,0.237225264311,0.14208075962952,0.0663150744840352,False,False
14,0.6,27000,45000,5000,C_temperature.T,0,0,691,273.149993896,273.149993896,323.280883789,326.590393066,327.85848999,53.44039916999998,24.63172788609639,False,False
14,0.6,27000,45000,5000,HT_level,0,0,1583,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.23211567680163522,False,False
14,0.6,27000,45000,5000,HT_temperature.T,0,0,26599,283.149993896,313.76638031,325.221130371,329.81850433324996,332.999847412,16.052124023249974,12.04402585271002,False,False
14,0.6,27000,45000,5000,RT_level,0,0,6123,0.5,1.75,1.80201876163,2.12861251831,2.62861251831,0.3786125183100002,0.4175694491264353,False,False
14,0.6,27000,45000,5000,RT_level_ini,0,0,4,0.0,2.25,2.30201888084,2.62861251831,2.62861251831,0.3786125183100002,0.4747184294335922,False,False
14,0.6,27000,45000,5000,RT_temperature.T,0,0,4743,283.033294678,301.12572479249997,310.087524414,323.946258545,330.421508789,22.820533752500012,14.199424219723836,False,False
14,0.6,27000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3369198817651524,True,False
14,0.6,27000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.992510177869032,True,False
14,0.6,27000,45000,5000,dL_rand,0,0,4,0.0,0.0,0.104037597775,0.75722527504,1.18939781189,0.75722527504,0.37570359170002077,False,False
14,0.6,27000,45000,5000,dT_rand,0,0,4,0.0,0.0,0.104037597775,0.75722527504,1.18939781189,0.75722527504,0.37570359170002077,False,False
14,0.6,27000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16539904207821132,True,False
14,0.6,27000,45000,5000,dt_rand,0,0,36,-2.15002894402,-0.508529901505,0.178899496794,0.603411972523,1.57789850235,1.111941874028,0.8148274324625429,False,False
14,0.6,27000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.48333753171098126,False,False
14,0.6,27000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3496255088934516,True,False
14,0.6,27000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17170873296968744,True,False
14,0.6,27000,45000,5000,limiter.y,0,0,4,283.0,283.0,284.040374756,290.572265625,294.893981934,7.572265625,3.757041237067786,False,False
14,0.6,27000,45000,5000,limiter1.y,0,0,36,78.499710083,94.9147033691,101.788993835,106.034118652,115.77898407,11.119415282900007,8.148273977415963,False,False
14,0.6,27000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15747362678777774,True,False
14,0.8,36000,45000,5000,C_level,0,0,958,0.00999999977648,0.00999999977648,0.152080759406,0.237225264311,0.325225263834,0.22722526453452,0.09550652703241591,False,False
14,0.8,36000,45000,5000,C_temperature.T,0,0,958,273.149993896,273.149993896,326.590393066,327.85848999,328.488861084,54.708496094,23.097603174230557,False,False
14,0.8,36000,45000,5000,HT_level,0,0,2143,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22953417266966153,False,False
