series,ratio,kept_length,channel,missing_value_count,nonfinite_value_count,unique_value_count,minimum,first_quartile,median,third_quartile,maximum,interquartile_range,standard_deviation,iqr_zero,standard_deviation_zero
13,0.2,10000,C_temperature.T,0,0,213,273.149993896,273.149993896,273.149993896,273.149993896,323.280975342,0.0,13.959540499974448,True,False
13,0.2,10000,HT_level,0,0,558,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2272144368605049,False,False
13,0.2,10000,HT_temperature.T,0,0,9962,283.149993896,310.44381713875,323.741317749,329.53668212925004,332.999664307,19.09286499050006,14.469995263616118,False,False
13,0.2,10000,RT_level,0,0,2069,0.5,1.75,1.75,1.75,2.25,0.0,0.3882244365430943,True,False
13,0.2,10000,RT_level_ini,0,0,3,0.0,2.25,2.25,2.25,2.25,0.0,0.6717871848631077,True,False
13,0.2,10000,RT_temperature.T,0,0,1608,283.033294678,294.1065979,304.1221618655,321.833007812,330.421600342,27.72640991200001,16.821717108672896,False,False
13,0.2,10000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3207200120550685,True,False
13,0.2,10000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.722001378329698,True,False
13,0.2,10000,dL_rand,0,0,2,-1.78756070137,0.0,0.0,0.0,0.0,0.0,0.45761659962312967,True,False
13,0.2,10000,dT_rand,0,0,2,-1.78756070137,0.0,0.0,0.0,0.0,0.0,0.45761659962312967,True,False
13,0.2,10000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16440761231250123,True,False
13,0.2,10000,dt_rand,0,0,13,-2.23160505295,-0.807184040546,0.0,0.0191045869142,1.5237891674,0.8262886274602,0.8261575491507491,False,False
13,0.2,10000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47473522868412354,False,False
13,0.2,10000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33610006891645267,True,False
13,0.2,10000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16440761231250758,True,False
13,0.2,10000,limiter.y,0,0,2,274.0,283.0,283.0,283.0,283.0,0.0,2.3040053372463047,True,False
13,0.2,10000,limiter1.y,0,0,13,77.6839523315,91.9281616211,100.0,100.191047668,115.237892151,8.262886046899993,8.261576153513259,False,False
13,0.2,10000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1437249306333779,True,False
13,0.5,25000,C_level,0,0,520,0.00999999977648,0.00999999977648,0.0799999982119,0.114248789847,0.180061653256,0.10424879007052,0.0603823599552087,False,False
13,0.5,25000,C_temperature.T,0,0,520,273.149993896,273.149993896,323.280975342,325.438446045,327.11920166,52.288452148999966,25.042704691042292,False,False
13,0.5,25000,HT_level,0,0,1371,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22555631777253726,False,False
13,0.5,25000,HT_temperature.T,0,0,24669,283.149993896,313.2271575925,324.0872497555,329.54182434075,333.0,16.314666748249977,11.975290909185748,False,False
13,0.5,25000,RT_level,0,0,4995,0.5,1.35621964931,1.75,1.8296386301525,2.4766304493,0.4734189808425,0.45231837909777584,False,False
13,0.5,25000,RT_level_ini,0,0,5,0.0,2.14532160759,2.14532160759,2.25,2.4766304493,0.10467839240999988,0.5370234636793767,False,False
13,0.5,25000,RT_temperature.T,0,0,3880,283.033294678,295.92632293725,308.85168457,321.833007812,330.455871582,25.90668487475,14.507585159569228,False,False
13,0.5,25000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3233708910050261,True,False
13,0.5,25000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.592675473189004,True,False
13,0.5,25000,dL_rand,0,0,4,-1.78756070137,-0.209356978536,0.0,0.0,0.45326089859,0.209356978536,0.7196688647008679,False,False
13,0.5,25000,dT_rand,0,0,4,-1.78756070137,-0.209356978536,0.0,0.0,0.45326089859,0.209356978536,0.7196688647008679,False,False
13,0.5,25000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1615017130315831,True,False
13,0.5,25000,dt_rand,0,0,31,-2.23160505295,-0.719656944275,0.0,0.226264223456,2.12302017212,0.945921167731,0.8368482499465703,False,False
13,0.5,25000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47169134538265334,False,False
13,0.5,25000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.32963377365943736,True,False
13,0.5,25000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16486153454653177,True,False
13,0.5,25000,limiter.y,0,0,4,274.0,280.906433105,283.0,283.0,287.532623291,2.093566894999981,4.051536517334492,False,False
13,0.5,25000,limiter1.y,0,0,31,77.6839523315,92.8034286499,100.0,102.262641907,121.230201721,9.459213257100004,8.368482778384369,False,False
13,0.5,25000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1421787571754751,True,False
13,1.0,50000,C_level,0,0,1174,0.00999999977648,0.0799999982119,0.180061653256,0.259126871824,0.394828826189,0.1791268736121,0.1293360805756879,False,False
13,1.0,50000,C_temperature.T,0,0,1174,273.149993896,323.280975342,327.11920166,328.128845215,328.850494385,4.847869873000036,20.859329225077513,False,False
13,1.0,50000,HT_level,0,0,2950,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22612013695237207,False,False
13,1.0,50000,HT_temperature.T,0,0,48324,283.149993896,315.47945404075,325.4450836185,329.85210418725,333.0,14.372650146500007,10.862301518807126,False,False
13,1.0,50000,RT_level,0,0,9897,0.5,1.37218424678,1.75,2.069305479525,2.70000004768,0.697121232745,0.5016492706680852,False,False
13,1.0,50000,RT_level_ini,0,0,8,0.0,2.14532160759,2.25,2.4766304493,2.70000004768,0.33130884170999986,0.5051407353794093,False,False
13,1.0,50000,RT_temperature.T,0,0,7435,283.033294678,301.279907227,311.879333496,322.5843048095,330.455871582,21.304397582499973,13.40712705953167,False,False
13,1.0,50000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3351811547927645,True,False
13,1.0,50000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.389181840652702,True,False
13,1.0,50000,dL_rand,0,0,7,-1.78756070137,-0.209356978536,0.0,0.45326089859,1.16718041897,0.6626178771260001,0.853289004234132,False,False
13,1.0,50000,dT_rand,0,0,7,-1.78756070137,-0.209356978536,0.0,0.45326089859,1.16718041897,0.6626178771260001,0.853289004234132,False,False
13,1.0,50000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16673767309473322,True,False
13,1.0,50000,dt_rand,0,0,66,-2.23160505295,-0.791009247303,0.0,0.348490864038,2.12302017212,1.139500111341,0.8287990068435515,False,False
13,1.0,50000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47394264424364363,False,False
13,1.0,50000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3194590920326114,True,False
13,1.0,50000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17157756023780546,True,False
13,1.0,50000,limiter.y,0,0,6,274.0,280.906433105,283.0,287.532623291,294.671813965,6.626190185999974,6.713301354641224,False,False
13,1.0,50000,limiter1.y,0,0,66,77.6839523315,92.0899047852,100.0,103.484909058,121.230201721,11.395004272799994,8.287989972854259,False,False
13,1.0,50000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1509824503510558,True,False
14,0.05,2500,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,1.1451465463614775e-16,True,False
14,0.05,2500,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,9.779024044487482e-12,True,False
14,0.05,2500,HT_level,0,0,46,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.24545335505124705,False,False
14,0.05,2500,HT_temperature.T,0,0,2500,283.149993896,288.13828277575,294.93499755849996,317.16620635975,332.99395752,29.027923584000007,16.381313091339607,False,False
14,0.05,2500,RT_level,0,0,918,0.5,1.554152995345,1.75,1.75,2.25,0.19584700465500005,0.4258895466446204,False,False
14,0.05,2500,RT_level_ini,0,0,2,0.0,0.0,2.25,2.25,2.25,2.25,1.097044375832131,False,False
14,0.05,2500,RT_temperature.T,0,0,894,283.033294678,283.033294678,283.033294678,283.05238342275,294.106628418,0.019088744749979014,1.8139462152682335,False,False
14,0.05,2500,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15431839056401048,True,False
14,0.05,2500,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,20.0,20.0,20.0,9.531175862679627,False,False
14,0.05,2500,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.05,2500,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.05,2500,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.09128402439224693,True,False
14,0.05,2500,dt_rand,0,0,2,-2.15002894402,0.0,0.0,0.0,0.0,0.0,0.3875067590958834,True,False
14,0.05,2500,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.49528727400723105,False,False
14,0.05,2500,inj_valve_act,0,0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.47655879313398125,False,False
14,0.05,2500,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.09549349508234177,True,False
14,0.05,2500,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
14,0.05,2500,limiter1.y,0,0,2,78.499710083,100.0,100.0,100.0,100.0,0.0,3.875067676894052,True,False
14,0.05,2500,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.1,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,7.35596317124228e-16,True,False
14,0.1,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,1.4212276013871878e-11,True,False
14,0.1,5000,HT_level,0,0,159,0.10000000149,0.1112945768985,0.600000023842,0.600000023842,0.600000023842,0.48870544694350004,0.2177312324010274,False,False
14,0.1,5000,HT_temperature.T,0,0,4999,283.149993896,294.94485473624997,314.1470336915,324.5612258915,332.996124268,29.61637115525002,15.778671675454607,False,False
14,0.1,5000,RT_level,0,0,1031,0.5,1.75,1.75,1.75,2.25,0.0,0.3372661355641608,True,False
14,0.1,5000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.8904997686509792,True,False
14,0.1,5000,RT_temperature.T,0,0,946,283.033294678,283.033294678,294.1065979,302.719146729,309.41784668,19.685852050999983,9.35911438173644,False,False
14,0.1,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.2280030637500614,True,False
14,0.1,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,7.586386139060823,True,False
14,0.1,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.1,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.1,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.13076949235974325,True,False
14,0.1,5000,dt_rand,0,0,4,-2.15002894402,-0.69270914793,0.0,0.0,0.376689970493,0.69270914793,0.9542937760197229,False,False
14,0.1,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.44943493227797343,False,False
14,0.1,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.37931930695297317,True,False
14,0.1,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.11750217594696231,True,False
14,0.1,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
14,0.1,5000,limiter1.y,0,0,4,78.499710083,93.0729064941,100.0,100.0,103.766899109,6.927093505900004,9.542937884155545,False,False
14,0.1,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
14,0.2,10000,C_level,0,0,214,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0799999982119,0.0,0.018349458737206614,True,False
14,0.2,10000,C_temperature.T,0,0,214,273.149993896,273.149993896,273.149993896,273.149993896,323.280883789,0.0,13.754242780031209,True,False
14,0.2,10000,HT_level,0,0,543,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.23052466689787512,False,False
14,0.2,10000,HT_temperature.T,0,0,9949,283.149993896,310.67548370325,323.8404083255,329.54326629624995,332.998138428,18.86778259299996,14.350582719183807,False,False
14,0.2,10000,RT_level,0,0,2204,0.5,1.75,1.75,1.75,2.25,0.0,0.3738525030807455,True,False
14,0.2,10000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.6665506274649778,True,False
14,0.2,10000,RT_temperature.T,0,0,1755,283.033294678,294.1065979,309.417816162,321.832458496,330.421508789,27.725860596000018,16.815016731082004,False,False
14,0.2,10000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.32286093588169396,True,False
14,0.2,10000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,7.038333454289474,True,False
14,0.2,10000,dL_rand,0,0,2,0.0,0.0,0.0,0.0,0.104037597775,0.0,0.026138713468161247,True,False
14,0.2,10000,dT_rand,0,0,2,0.0,0.0,0.0,0.0,0.104037597775,0.0,0.026138713468161247,True,False
14,0.2,10000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15914312003119765,True,False
14,0.2,10000,dt_rand,0,0,13,-2.15002894402,-0.508529901505,0.0,0.364940345287,0.679799795151,0.8734702467919999,0.7939232634394439,False,False
14,0.2,10000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47955441531040754,False,False
14,0.2,10000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3519166727144609,True,False
14,0.2,10000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16526681854544534,True,False
14,0.2,10000,limiter.y,0,0,2,283.0,283.0,283.0,283.0,284.040374756,0.0,0.26138682772553556,True,False
14,0.2,10000,limiter1.y,0,0,13,78.499710083,94.9147033691,100.0,103.649406433,106.797996521,8.7347030639,7.939232995989792,False,False
14,0.2,10000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1440577497517128,True,False
14,0.5,25000,C_level,0,0,433,0.00999999977648,0.00999999977648,0.0799999982119,0.152080759406,0.152080759406,0.14208075962952,0.05829883482758524,False,False
14,0.5,25000,C_temperature.T,0,0,433,273.149993896,273.149993896,323.280883789,326.590393066,326.590393066,53.44039916999998,24.9239273420116,False,False
14,0.5,25000,HT_level,0,0,1508,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22461053694152575,False,False
14,0.5,25000,HT_temperature.T,0,0,24633,283.149993896,315.05923461925,325.5943603515,329.87766265849996,332.999847412,14.818428039249966,11.94651615698714,False,False
14,0.5,25000,RT_level,0,0,4770,0.5,1.75,1.80201876163,2.12861251831,2.62861251831,0.3786125183100002,0.3868179774566472,False,False
14,0.5,25000,RT_level_ini,0,0,4,0.0,2.25,2.30201888084,2.62861251831,2.62861251831,0.3786125183100002,0.4840356353755591,False,False
14,0.5,25000,RT_temperature.T,0,0,3675,283.033294678,298.297691345,310.087493896,323.07119751,330.421508789,24.773506165000015,14.184923969820266,False,False
14,0.5,25000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3385844934109824,True,False
14,0.5,25000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.333937968657266,True,False
14,0.5,25000,dL_rand,0,0,3,0.0,0.0,0.104037597775,0.75722527504,0.75722527504,0.75722527504,0.32994955161403655,False,False
14,0.5,25000,dT_rand,0,0,3,0.0,0.0,0.104037597775,0.75722527504,0.75722527504,0.75722527504,0.32994955161403655,False,False
14,0.5,25000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16848192142282023,True,False
14,0.5,25000,dt_rand,0,0,34,-2.15002894402,-0.508529901505,0.0,0.561082780361,1.2932523489,1.069612681866,0.8086295943268881,False,False
14,0.5,25000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47187389946783426,False,False
14,0.5,25000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.31669689843283744,True,False
14,0.5,25000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17332109395009232,True,False
14,0.5,25000,limiter.y,0,0,3,283.0,283.0,284.040374756,290.572265625,290.572265625,7.572265625,3.299501595283099,False,False
14,0.5,25000,limiter1.y,0,0,34,78.499710083,94.9147033691,100.0,105.610824585,112.932525635,10.696121215900007,8.086295781616897,False,False
14,0.5,25000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.13001859941348035,True,False
14,1.0,50000,C_level,0,0,1323,0.00999999977648,0.0799999982119,0.152080759406,0.325225263834,0.4443359375,0.2452252656221,0.13629358760653582,False,False
14,1.0,50000,C_temperature.T,0,0,1323,273.149993896,323.280883789,326.590393066,328.488861084,328.951446533,5.207977295000035,20.876835040842625,False,False
14,1.0,50000,HT_level,0,0,3001,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.228564234788982,False,False
14,1.0,50000,HT_temperature.T,0,0,48387,283.149993896,314.78284454325,325.46757507300003,329.8777542115,332.999938965,15.094909668250011,11.128809751313657,False,False
14,1.0,50000,RT_level,0,0,10462,0.5,1.59778892994,1.80201876163,2.12861251831,2.70000004768,0.5308235883700001,0.44788925249678924,False,False
14,1.0,50000,RT_level_ini,0,0,8,0.0,2.09778904915,2.25,2.62861251831,2.70000004768,0.53082346916,0.4224515763331066,False,False
14,1.0,50000,RT_temperature.T,0,0,7825,283.033294678,301.473419189,311.957885742,323.75088501,330.421508789,22.277465820999964,13.765137727123376,False,False
14,1.0,50000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33720676411959155,True,False
14,1.0,50000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.561916273079801,True,False
14,1.0,50000,dL_rand,0,0,7,-0.740043342113,-0.304422140121,0.0,0.75722527504,1.18939781189,1.061647415161,0.6330948796992569,False,False
14,1.0,50000,dT_rand,0,0,7,-0.740043342113,-0.304422140121,0.0,0.75722527504,1.18939781189,1.061647415161,0.6330948796992569,False,False
14,1.0,50000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16780811419976913,True,False
14,1.0,50000,dt_rand,0,0,67,-2.85857725143,-0.724692523479,0.0,0.685659348965,1.79836416245,1.410351872444,1.0094114174504065,False,False
14,1.0,50000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4781650627517952,False,False
14,1.0,50000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3280958136540179,True,False
14,1.0,50000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17326523025929638,True,False
14,1.0,50000,limiter.y,0,0,7,275.599578857,279.955780029,283.0,290.572265625,294.893981934,10.616485596000018,6.330949577971094,False,False
14,1.0,50000,limiter1.y,0,0,67,71.4142303467,92.753074646,100.0,106.856590271,117.983642578,14.103515625,10.094114117009024,False,False
14,1.0,50000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1600867582137717,True,False
15,0.05,2500,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,1.1451465463614775e-16,True,False
15,0.05,2500,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,9.779024044487482e-12,True,False
15,0.05,2500,HT_level,0,0,46,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.24545335505124705,False,False
15,0.05,2500,HT_temperature.T,0,0,2500,283.149993896,288.13828277575,294.93499755849996,317.16620635975,332.99395752,29.027923584000007,16.381313091339607,False,False
15,0.05,2500,RT_level,0,0,918,0.5,1.554152995345,1.75,1.75,2.25,0.19584700465500005,0.4258895466446204,False,False
15,0.05,2500,RT_level_ini,0,0,2,0.0,0.0,2.25,2.25,2.25,2.25,1.097044375832131,False,False
15,0.05,2500,RT_temperature.T,0,0,894,283.033294678,283.033294678,283.033294678,283.05238342275,294.106628418,0.019088744749979014,1.8139462152682335,False,False
15,0.05,2500,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15431839056401048,True,False
15,0.05,2500,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,20.0,20.0,20.0,9.531175862679627,False,False
15,0.05,2500,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
15,0.05,2500,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
15,0.05,2500,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.09128402439224693,True,False
15,0.05,2500,dt_rand,0,0,2,0.0,0.0,0.0,0.0,0.776757121086,0.0,0.13999748023572847,True,False
15,0.05,2500,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.49528727400723105,False,False
15,0.05,2500,inj_valve_act,0,0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.47655879313398125,False,False
15,0.05,2500,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.09549349508234177,True,False
15,0.05,2500,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
15,0.05,2500,limiter1.y,0,0,2,100.0,100.0,100.0,100.0,107.767570496,0.0,1.399974673515727,True,False
15,0.05,2500,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
15,0.1,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,7.35596317124228e-16,True,False
15,0.1,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,1.4212276013871878e-11,True,False
15,0.1,5000,HT_level,0,0,159,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2190382788557513,False,False
15,0.1,5000,HT_temperature.T,0,0,4994,283.149993896,294.94485473624997,314.1106567385,324.79396820075,332.997619629,29.84911346450002,15.808944962265798,False,False
15,0.1,5000,RT_level,0,0,1031,0.5,1.75,1.75,1.75,2.25,0.0,0.3394710214242886,True,False
15,0.1,5000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.8904997686509792,True,False
15,0.1,5000,RT_temperature.T,0,0,948,283.033294678,283.033294678,294.1065979,302.720855713,309.419189453,19.687561034999987,9.27540497082522,False,False
15,0.1,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.23751059398783442,True,False
15,0.1,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,7.586386139060823,True,False
15,0.1,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
15,0.1,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
15,0.1,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.13002900256597302,True,False
15,0.1,5000,dt_rand,0,0,4,-0.908474981785,0.0,0.0,0.120609149337,0.776757121086,0.120609149337,0.5547608219843733,False,False
15,0.1,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4518397855860021,False,False
15,0.1,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.37931930695297317,True,False
15,0.1,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.11832649843566964,True,False
15,0.1,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
15,0.1,5000,limiter1.y,0,0,4,90.9152526855,100.0,100.0,101.206092834,107.767570496,1.2060928340000032,5.547607184030703,False,False
15,0.1,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
15,0.2,10000,C_level,0,0,213,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0799999982119,0.0,0.018701705445776252,True,False
15,0.2,10000,C_temperature.T,0,0,213,273.149993896,273.149993896,273.149993896,273.149993896,323.281097412,0.0,13.99188369431798,True,False
15,0.2,10000,HT_level,0,0,545,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.23074517802428463,False,False
15,0.2,10000,HT_temperature.T,0,0,9917,283.149993896,310.272483826,323.6421661375,329.541282654,332.999786377,19.268798828,14.381438809960606,False,False
15,0.2,10000,RT_level,0,0,2237,0.5,1.75,1.75,1.75,2.25,0.0,0.3731122900677049,True,False
15,0.2,10000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.6665506274649778,True,False
15,0.2,10000,RT_temperature.T,0,0,1788,283.033294678,294.1065979,308.33576965350005,321.834228516,330.42175293,27.727630616,16.77043985654887,False,False
15,0.2,10000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.32060035629870665,True,False
15,0.2,10000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,7.102354845011261,True,False
15,0.2,10000,dL_rand,0,0,2,0.0,0.0,0.0,0.0,0.0997650101781,0.0,0.025606741343146895,True,False
15,0.2,10000,dT_rand,0,0,2,0.0,0.0,0.0,0.0,0.0997650101781,0.0,0.025606741343146895,True,False
15,0.2,10000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.159737633672105,True,False
15,0.2,10000,dt_rand,0,0,13,-1.97790455818,-0.788995027542,0.0,0.695089578629,1.376537323,1.484084606171,0.8078299348999669,False,False
15,0.2,10000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47996562033092177,False,False
15,0.2,10000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3551177422504284,True,False
15,0.2,10000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1652668185454458,True,False
15,0.2,10000,limiter.y,0,0,2,283.0,283.0,283.0,283.0,283.997650146,0.0,0.25606742478118544,True,False
15,0.2,10000,limiter1.y,0,0,13,80.220954895,92.1100463867,100.0,106.950897217,113.76537323,14.840850830299999,8.078299056491947,False,False
15,0.2,10000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1437249306333779,True,False
15,0.5,25000,C_level,0,0,431,0.00999999977648,0.00999999977648,0.0799999982119,0.151995301247,0.151995301247,0.14199530147052,0.058307622064494656,False,False
15,0.5,25000,C_temperature.T,0,0,431,273.149993896,273.149993896,323.281097412,326.590270996,326.590270996,53.4402771,24.908819946883867,False,False
15,0.5,25000,HT_level,0,0,1514,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22304866017038288,False,False
